question_en,file_name,vote_id,summary,similarity_score,match_id
"Q5_3 To what extent do you agree or disagree with each of the following statements? Everyone should get vaccinated against COVID-19, it is a civic duty | Base: All",,133728,"The European Parliament adopted by 355 votes to 263, with 71 abstentions, a resolution on ‘Meeting the global COVID-19 challenge’.
The text adopted in plenary was tabled as a joint resolution by the EPP, S&D, Renew and Greens/EFA groups.
Members recalled that there have been approximately 172 000 000 cases of COVID-19, resulting in over 3.7 million deaths worldwide and that 11 billion doses are needed to vaccinate 70 % of the world’s population, although only a fraction of this amount has been produced.
Expressing its deep concern about the evolution of the pandemic, particularly in low- and middle-income countries, Parliament called for support for negotiations on the text of a temporary waiver of the World Trade Organisation (WTO) Agreement…",0.5121443271636963,23d076964dc0cf0aa6a36437db34ee60d82ce3ddf1b7f85a16ed45e8936dd621
QE2.2. The EU has taken a series of actions as a response to Russia's invasion of Ukraine. To what extent you agree or disagree with each of these actions taken. :-Banning state-owned media such as Sputnik and Russia Today from broadcasting in the EU,,127178,"Sanction Russian officials involved in the decision to imprison Alexei Navalny as well as President Putin’s inner circle
Russian wealth of unclear origin should not be welcome in the EU
Work to complete the Nord Stream 2 pipeline must be stopped immediately",0.5117865800857544,7d7cb950c9b34b2b7a1560e4eb7498914e9a62bb7e280677a0c9a44b9ca705f7
"SD17. Would you say that you are very optimistic, fairly optimistic, fairly pessimistic or very pessimistic about the future of the EU?",,111134,"The European Parliament adopted by 454 votes to 148, with 102 abstentions, a resolution on the implementation of the common foreign and security policy (CFSP) - annual report.
In a context where the EU’s strategic environment is deteriorating, Parliament stressed that no single Member State is capable on its own of tackling any of the challenges facing the European continent today: armed conflicts on the eastern and southern borders of the European continent, terrorism - and in particular jihadism, cyber-attacks, foreign interference in European electoral processes, challenges to arms non-proliferation agreements, an increase in forced displacements and uncontrolled migration flows, tensions over Member States' energy supplies and climate…",0.5113756060600281,aa415453c746883a8def075a089684e3c5f479a552f2d5e66a7a3a83deee1488
Q5_2 To what extent do you agree or disagree with each of the following statements? Public authorities are not sufficiently transparent about COVID-19 vaccines | Base: All,,130848,"The European Parliament adopted by 616 votes to 29, with 45 abstentions, a resolution on the accessibility and affordability of COVID testing.
The text adopted in plenary was tabled by the EPP, S&D, Renew, Greens/EFA, ECR, The Left groups.
The resolution highlighted that effective testing is considered as a decisive tool to contain the spread of SARS-CoV-2 and its variants of concern, detect infections and limit isolation and quarantine measures, and will continue to play a key role in facilitating the free movement of people and to ensure cross-border transport and cross-border provision of services during the pandemic.
The accessibility and affordability of these tests differs greatly between the Member States, especially when it comes to…",0.5108563899993896,7a342c220a7941ad9c9f278a97a3445b98235fb8396bfdccd4fe964164011b94
"QB2.1. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-A common foreign policy of the Member States of the EU",,111134,"The European Parliament adopted by 454 votes to 148, with 102 abstentions, a resolution on the implementation of the common foreign and security policy (CFSP) - annual report.
In a context where the EU’s strategic environment is deteriorating, Parliament stressed that no single Member State is capable on its own of tackling any of the challenges facing the European continent today: armed conflicts on the eastern and southern borders of the European continent, terrorism - and in particular jihadism, cyber-attacks, foreign interference in European electoral processes, challenges to arms non-proliferation agreements, an increase in forced displacements and uncontrolled migration flows, tensions over Member States' energy supplies and climate…",0.5107803344726562,adabf5993928edaddbbcd01b84b4ab7f06e1f67bf0bbcce69875436e956507ff
QA25.1 To what extent do you agree or disagree with the following statements regarding the fact that the lead candidates chosen by the European political families could become the President of the European Commission (according to the European election results):-It would represent significant progress for democracy within the EU,,129473,"The European Parliament adopted by 581 votes to 61, with 45 abstentions, a resolution on the Commission's 2019-2020 reports on Albania.
Members welcomed Albania's clear strategic orientation towards EU integration and expressed their support for the formal launch of accession negotiations once the conditions set by the European Council are met. Albania has been a candidate country since 2014 and since 2018 the Commission has been recommending the opening of accession negotiations.
Parliament believes that the Conference on the Future of Europe should involve representatives from Albania and the other Western Balkan countries, both at government and civil society level, including young people…",0.5106812119483948,dcfe5374b517a4338986e2e12920cea3d4893173933088890277dc1820948cc2
"QB6.1. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-A common foreign policy of the Member States of the EU",,127030,"The European Parliament adopted by 459 votes to 62, with 163 abstentions, a resolution on human rights and democracy in the world and the European Union's policy on the matter - annual report 2019.
Members called for policies in support of human rights, democracy, the rule of law and the fight against impunity to be mainstreamed into all other EU policies with an external dimension, such as development, migration, security, the fight against terrorism, women's rights, gender equality, enlargement and trade.
With regard to EU action at the multilateral level, the resolution stressed the importance of:
- developing an explicit strategy to counter the increasing withdrawal and retreat of states from the international human rights framework;…",0.5105708241462708,5073ab639632e2c60cfd38d35f3cb816644429d8daf1af9e48eb6bd9374885d4
"QA19.2. If a vaccine against COVID-19 (coronavirus) is authorised by public authorities and available for you, when would you like to get vaccinated?",,133728,"The European Parliament adopted by 355 votes to 263, with 71 abstentions, a resolution on ‘Meeting the global COVID-19 challenge’.
The text adopted in plenary was tabled as a joint resolution by the EPP, S&D, Renew and Greens/EFA groups.
Members recalled that there have been approximately 172 000 000 cases of COVID-19, resulting in over 3.7 million deaths worldwide and that 11 billion doses are needed to vaccinate 70 % of the world’s population, although only a fraction of this amount has been produced.
Expressing its deep concern about the evolution of the pandemic, particularly in low- and middle-income countries, Parliament called for support for negotiations on the text of a temporary waiver of the World Trade Organisation (WTO) Agreement…",0.5101296305656433,f3198c856afdee2892e2e18398510b6bb65fd875aa92306ebb8573991d6830ff
Q12_3 The sale of drugs such as cannabis and cocaine are officially banned in all EU Member States. Do you think the following substances should continue to be banned or should they be regulated? MDMA (ecstasy) | Base: All,,133730,"The European Parliament adopted by 434 votes to 230, with 27 abstentions, a resolution objecting to Commission Implementing Regulation (EU) 2021/745 of 6 May 2021 amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances.
Flumioxazine was included in Annex I to Council Directive 91/414/EEC on 1 January 2003 by Commission Directive 2002/81/EC and was deemed to be approved by Regulation (EC) No 1107/2009.
A procedure to renew the approval of flumioxazine under Commission Implementing Regulation (EU) No 844/2012(8) has been ongoing since 2010.  The approval period for the active substance flumioxazine has already been extended by five years and subsequently by one year every year…",0.5097600817680359,f2ad2fa33c1ed3d093262b68346db31019840083ab7b97d3672714830be37a30
SD19a.3. To what extent do you agree or disagree with each of the following statements.  :-(OUR COUNTRY)’s voice counts in the EU,,134945,"The European Parliament adopted by 537 votes to 125, with 33 abstentions, a resolution on citizens' dialogues and citizens' participation in EU decision-making.
The results of the 2019 European elections sent a positive signal that European citizens are increasingly interested in developments at EU level and that they see EU legislation as having an impact on their daily lives. The overall turnout in 2019 was 50.6%, the highest since the 1994 elections. According to the June 2020 Civic Engagement Eurobarometer, 55% of respondents consider voting in European elections to be the most effective way to ensure that voices are heard by decision-makers at EU level.
Parliament stressed the need to reflect on how to make the EU more effective in…",0.5096501111984253,951be4b178378ee13aa0ac26546b64b24d310ab2f908665bb7b740019ebcbe7d
QA15.1 To what extent do you agree or disagree with each of the following statements?:-The European Union is a place of stability in a troubled world,,118191,"The European Parliament adopted by 521 votes to 152, with 21 abstentions, a resolution on the establishment of an EU Mechanism on Democracy, the Rule of Law and Fundamental Rights.
Members recalled that the last decade has been marked by blatant attacks on the Union's values. The rights of vulnerable groups, such as women, people with disabilities, Roma, LGBTI people and the elderly, as well as minority rights are still not fully respected in some Member States.
In the face of an unprecedented and growing crisis regarding its founding values, which threatens the long-term survival of the EU as a democratic peace project, Parliament expressed its deep concern about the rise and entrenchment of autocratic and illiberal tendencies, which are…",0.5095927119255066,f9e5acbd762096f9b3692b45ba4ba3cbf31fc08af13b40d9766fb966dee116f1
"QB6.2. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-A common defence and security policy among EU Member States",,126257,"The European Parliament adopted by 543 votes to 64, with 82 abstentions, a resolution tabled by the Committee on Civil Liberties, Justice and Home Affairs on the EU Security Union Strategy.
Parliament welcomed the publication of the new EU Strategy for Security Union and stressed the need for monitoring of the existing regulatory framework in the form of legislative and non-legislative initiatives where shortcomings have been identified. Any new legislative proposal should be subject to an impact assessment, in particular as regards the impact on fundamental rights and the risks of discrimination.
While calling on the Commission to ensure the full and swift implementation of the EU Counter-Terrorism Directive 2017/541 in all Member States,…",0.509381890296936,e62d48324c7b555c4a2ec6716cbf2588115737087776263172c4d6b2ea76a1b4
"QB6.3. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :- The EU’s common trade policy",,131782,"The European Parliament adopted by 344 votes to 311, with 28 abstentions, a resolution on the adequate protection of personal data by the United Kingdom.
The UK has always been an important trading partner for many EU Member States and a close security ally. Members believe that the EU and the UK should continue this close cooperation despite the UK's withdrawal from the EU.
An adequacy decision concerning the UK under the General Data Protection Regulation (GDPR) is therefore of the utmost importance. Failure to adopt a robust adequacy framework could lead to disruptions in cross-border trade transfers of personal data between the EU and the UK and high compliance costs…",0.5093414783477783,3396b0bee657cfbf8ba5e7e40cb33f6c000f10a0add92b78609004c850a3b041
Q12_2 The sale of drugs such as cannabis and cocaine are officially banned in all EU Member States. Do you think the following substances should continue to be banned or should they be regulated? Cocaine | Base: All,,108840,"The European Parliament adopted by 402 votes to 222, with 39 abstentions, a resolution on Commission Implementing Regulation (EU) 2019/707 amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances alphacypermethrin, beflubutamid, benalaxyl, benthiavalicarb, bifenazate, boscalid, bromoxynil, captan, cyazofamid, desmedipham, dimethoate, dimethomorph, diuron, ethephon, etoxazole, famoxadone, fenamiphos, flumioxazine, fluoxastrobin, folpet, foramsulfuron, formetanate, metalaxyl-m, methiocarb, metribuzin, milbemectin, Paecilomyces lilacinus strain 251, phenmedipham, phosmet, pirimiphos-methyl, propamocarb, prothioconazole, s-metolachlor and tebuconazole…",0.5091202259063721,7720da45bd860d66e55a568a47b90a9b5640098c37e4bd6b672f802a8e95d9ad
Q5_4 To what extent do you agree or disagree with each of the following statements? COVID-19 vaccination should be compulsory | Base: All,,133728,"The European Parliament adopted by 355 votes to 263, with 71 abstentions, a resolution on ‘Meeting the global COVID-19 challenge’.
The text adopted in plenary was tabled as a joint resolution by the EPP, S&D, Renew and Greens/EFA groups.
Members recalled that there have been approximately 172 000 000 cases of COVID-19, resulting in over 3.7 million deaths worldwide and that 11 billion doses are needed to vaccinate 70 % of the world’s population, although only a fraction of this amount has been produced.
Expressing its deep concern about the evolution of the pandemic, particularly in low- and middle-income countries, Parliament called for support for negotiations on the text of a temporary waiver of the World Trade Organisation (WTO) Agreement…",0.5089493989944458,46997cf917853f7e249e64467e53f779d2d062f0121a4ee356581292b4b17dab
QA4.3 Please tell me to what extent you agree or disagree with each of the following statements.:-There is still work to be done to protect democracy in the EU (N),,125483,"Restricting abortion rights only leads to more unsafe abortions
Ruling should not have been made when public health restrictions were in place and public assemblies banned
Women’s fundamental human rights are no longer guaranteed
EU must react to the “systemic collapse of the rule of law”",0.5086378455162048,63f635aec21076a10265c4d96cb290da6e8bd1cca29dfff07ec62bcf5c114a52
QE2.2. The EU has taken a series of actions as a response to Russia's invasion of Ukraine. To what extent you agree or disagree with each of these actions taken. :-Banning state-owned media such as Sputnik and Russia Today from broadcasting in the EU,,110576,"Russia should end politically motivated prosecutions of Lithuanian judges
Member states and Interpol should ignore Russia’s requests for arrest warrant
More cooperation and consistency needed across the EU towards Russia",0.5085322260856628,d24d41f4e48809db3b55125ec7871786305d960b4ef8651988f8e3164739a7ac
QA13 Which of the following option would allow to make the most progress on these main global challenges for the future of the EU?,,129467,"The European Parliament adopted by 462 votes to 80, with 145 abstentions, a resolution on the general guidelines for the preparation of the 2022 budget, Section III - Commission.
Parliament wants to set up a recovery budget in 2022 after the COVID-19 crisis that will allow the EU to boost investment and tackle unemployment, foster the digital and green transition, focus on a strong European Health Union, promote an inclusive recovery, focusing in particular on the younger generation, and ensure a safe and prosperous environment for EU citizens.
Concerned by the severe and long-lasting consequences of the crisis on SMEs, Members intend to secure sufficient funding for them through various EU programmes. They called…",0.5083978772163391,c946da5c8572118f1181dd2ce5c66bea93a6d9271a731cf33c1b93536d6b840a
"SD17 Would you say that you are very optimistic, fairly optimistic, fairly pessimistic or very pessimistic about the future of the EU?",,111134,"The European Parliament adopted by 454 votes to 148, with 102 abstentions, a resolution on the implementation of the common foreign and security policy (CFSP) - annual report.
In a context where the EU’s strategic environment is deteriorating, Parliament stressed that no single Member State is capable on its own of tackling any of the challenges facing the European continent today: armed conflicts on the eastern and southern borders of the European continent, terrorism - and in particular jihadism, cyber-attacks, foreign interference in European electoral processes, challenges to arms non-proliferation agreements, an increase in forced displacements and uncontrolled migration flows, tensions over Member States' energy supplies and climate…",0.508347749710083,fcce747677430fe11d9743d5f91c93a60c1da2fcbdd875a4f64ef88d821bc055
QA15.4 To what extent do you agree or disagree with each of the following statements?:-The European Union project offers a future perspective for Europe's youth,,118191,"The European Parliament adopted by 521 votes to 152, with 21 abstentions, a resolution on the establishment of an EU Mechanism on Democracy, the Rule of Law and Fundamental Rights.
Members recalled that the last decade has been marked by blatant attacks on the Union's values. The rights of vulnerable groups, such as women, people with disabilities, Roma, LGBTI people and the elderly, as well as minority rights are still not fully respected in some Member States.
In the face of an unprecedented and growing crisis regarding its founding values, which threatens the long-term survival of the EU as a democratic peace project, Parliament expressed its deep concern about the rise and entrenchment of autocratic and illiberal tendencies, which are…",0.5081530809402466,10d5445cedf9b33bec2f76403998dede1cf67f7f18a2976c0dd6018513638690
QA5.3 To what extent do you think the EU through the Common Agricultural Policy (CAP) is fulfilling its role in ... ? (ONE ANSWER ONLY):-Ensuring reasonable food prices for consumers,,125480,"The European Parliament adopted by 638 votes to 45, with 11 abstentions, a legislative resolution on the proposal for a Regulation of the European Parliament and of the Council on the elimination of customs duties on certain products.
Parliament adopted its position at first reading under the ordinary legislative procedure, taking over the Commission proposal.
The EU and the US have the largest and most deeply rooted bilateral trade and investment relationship in the world. Bilateral trade in goods and services between them amounts to more than EUR 1 trillion a year, or about EUR 3 billion a day.
The proposed regulation aims to eliminate a number of tariffs on lobsters and crawfish. The elimination of these duties would be subject to two…",0.507533848285675,f9a7c4d71e156adfd7a9f208b06bd51d43ce5066cfff65f050720669856b68d6
"QB1.2. To what extent do you agree or disagree with each of the following statements. :-All EU Member States should respect the core values of the EU, such as fundamental rights, rule of law and democracy",,129476,"The European Parliament adopted a resolution by 538 votes to 69, with 79 abstentions, on the 2019-2020 Commission reports on Serbia.
Parliament welcomed the fact that EU membership remains a strategic goal for Serbia and that it is among the priorities of the newly formed government. However, it expects Serbia to make a clear and unambiguous commitment to fulfil all its obligations for EU membership in a visible and verifiable manner.
The Council has decided not to open any further chapters with Serbia for the time being. A sustainable track record has yet to be achieved in areas such as the judiciary, fundamental rights (Chapter 23), and justice, freedom and security (Chapter 24)…",0.5074272751808167,b903489c38f6ee034a2c6b76dfe7122f818e34f378d47dbb92b82f00f4c7fbdc
"QA19.2. If a vaccine against COVID-19 (coronavirus) is authorised by public authorities and available for you, when would you like to get vaccinated?",,130848,"The European Parliament adopted by 616 votes to 29, with 45 abstentions, a resolution on the accessibility and affordability of COVID testing.
The text adopted in plenary was tabled by the EPP, S&D, Renew, Greens/EFA, ECR, The Left groups.
The resolution highlighted that effective testing is considered as a decisive tool to contain the spread of SARS-CoV-2 and its variants of concern, detect infections and limit isolation and quarantine measures, and will continue to play a key role in facilitating the free movement of people and to ensure cross-border transport and cross-border provision of services during the pandemic.
The accessibility and affordability of these tests differs greatly between the Member States, especially when it comes to…",0.507366955280304,2faa41cff6d7ac6542e0210e902b3348c6a28ee7940d5d587369efbb3fc66cd6
"QA17.3 For each of these values, please tell me if they are best embodied by the EU, by other countries (or groups of countries) in the world or by both?:-Peace",,118191,"The European Parliament adopted by 521 votes to 152, with 21 abstentions, a resolution on the establishment of an EU Mechanism on Democracy, the Rule of Law and Fundamental Rights.
Members recalled that the last decade has been marked by blatant attacks on the Union's values. The rights of vulnerable groups, such as women, people with disabilities, Roma, LGBTI people and the elderly, as well as minority rights are still not fully respected in some Member States.
In the face of an unprecedented and growing crisis regarding its founding values, which threatens the long-term survival of the EU as a democratic peace project, Parliament expressed its deep concern about the rise and entrenchment of autocratic and illiberal tendencies, which are…",0.5072051882743835,b253e0752649bce375b32473ebe6bc26efb46488e34acd39469aa5e52c2f9c99
Q5_2 To what extent do you agree or disagree with each of the following statements? Public authorities are not sufficiently transparent about COVID-19 vaccines | Base: All,,130841,"The European Parliament adopted by 597 votes to 51, with 43 abstentions a resolution on the COVID-19 pandemic in Latin America.
The text adopted in plenary was tabled by the EPP, S&D, Renew, Greens/EFA and ECR groups.
Latin America has been the one of the regions worst hit by COVID-19. It has accumulated at present more than a fifth of global deaths from coronavirus.
COVID-19 disproportionately affects low and middle-income and developing countries and groups in situations of vulnerability, including women and girls, the elderly, minorities and indigenous communities.
In some Latin American countries, as in many parts of the world, the pandemic has also been used as a pretext for repression, disproportionately restricted political opposition…",0.5071794986724854,820610c8e18c239bdb0c6cc66a1310f3cce1428c9d47f4d63c8df3745068e3f7
"Q4b In your opinion, is (THIS COUNTRY) ready to introduce the euro? | Base: All",,134347,"Erosion of EU values jeopardises the European Union as a whole
Commission’s approach welcomed, but needs various improvements
Need for a comprehensive mechanism with specific recommendations for future annual reports",0.5071541666984558,df1272bcd855145f1eae573b659bf2a81f59664f5c88283d4232a1ebc3a6a821
"QA8.2. Please tell for each of the following words if it describes very well, fairly well, fairly badly or very badly the idea you might have of the EU. :-Democratic",,127030,"The European Parliament adopted by 459 votes to 62, with 163 abstentions, a resolution on human rights and democracy in the world and the European Union's policy on the matter - annual report 2019.
Members called for policies in support of human rights, democracy, the rule of law and the fight against impunity to be mainstreamed into all other EU policies with an external dimension, such as development, migration, security, the fight against terrorism, women's rights, gender equality, enlargement and trade.
With regard to EU action at the multilateral level, the resolution stressed the importance of:
- developing an explicit strategy to counter the increasing withdrawal and retreat of states from the international human rights framework;…",0.5070801377296448,0f4729fb01b30bb6a51c8dffc036ccbb002a89cffc3c02ea1a57a8263a89cd2e
"QB1.3. To what extent do you agree or disagree with each of the following statements.:-  All EU Member States should respect the core values of the EU, such as fundamental rights and democracy",,129476,"The European Parliament adopted a resolution by 538 votes to 69, with 79 abstentions, on the 2019-2020 Commission reports on Serbia.
Parliament welcomed the fact that EU membership remains a strategic goal for Serbia and that it is among the priorities of the newly formed government. However, it expects Serbia to make a clear and unambiguous commitment to fulfil all its obligations for EU membership in a visible and verifiable manner.
The Council has decided not to open any further chapters with Serbia for the time being. A sustainable track record has yet to be achieved in areas such as the judiciary, fundamental rights (Chapter 23), and justice, freedom and security (Chapter 24)…",0.5068798065185547,4504e403bc750efc2a9049609eed061207623a466dda612c48d26f63c66fff82
QA5.4 To what extent do you think the EU through the Common Agricultural Policy (CAP) is fulfilling its role in ... ? (ONE ANSWER ONLY):-Securing a stable supply of food in the EU,,125484,"The European Parliament adopted by 593 votes to 50, with 50 abstentions, a resolution on the EU Trade Policy Review.
Following the COVID-19 outbreak in 2020 global supply chains and production lines have been disrupted, bringing to the fore the fact that the EU is dependent on non-EU sources, especially for some strategic sectors such as the medical and the pharmaceutical sectors. According to the resolution, the EU was already lagging behind other economies in terms of competitiveness before the pandemic. The disruption to international trade resulting from the COVID-19 pandemic has now exacerbated already significant economic losses.
The EU’s trade policy review is taking place at a time when globally many politically-steered actions are…",0.5065816044807434,eb228b7d03eb674015aa0e47d175a9bf0ef391b4734a33f347cca28915bf53fc
QA3 To what extent do you agree or disagree with the following statement: the Common Agricultural Policy (CAP) benefits all European citizens and not only farmers. (ONE ANSWER ONLY),,110249,"The European Parliament adopted by 459 votes to 145 with 66 abstentions, a non-legislative resolution on the draft Council decision on the draft Council decision on the conclusion of the Agreement between the United States of America and the European Union on the allocation to the United States of a share in the tariff rate quota for high quality beef referred to in the revised memorandum of understanding regarding the importation of beef from animals not treated with certain growth-promoting hormones and increased duties applied by the United States to certain products of the European Union (2014).
Parliament welcomed this agreement with the US on the allocation of a share in the TRQ for high-quality beef as a solution to a longstanding…",0.5062329769134521,22557d76020570656f6afb4333c9a3fe75193d29cbb92053baa54310edf5285e
"QA17.5 For each of these values, please tell me if they are best embodied by the EU, by other countries (or groups of countries) in the world or by both?:-Freedom of opinion",,134347,"Erosion of EU values jeopardises the European Union as a whole
Commission’s approach welcomed, but needs various improvements
Need for a comprehensive mechanism with specific recommendations for future annual reports",0.5062013268470764,c1b0072a04b2b72c65578451d1de9ef0467340abc580ea1474ca09c93b2769de
QA5.4 To what extent do you think the EU through the Common Agricultural Policy (CAP) is fulfilling its role in ... ? (ONE ANSWER ONLY):-Securing a stable supply of food in the EU,,126265,"The European Parliament adopted by 489 votes to 185, with 22 abstentions, a resolution objecting to the draft Commission implementing decision renewing the authorisation for the placing on the market of products containing, consisting of or produced from genetically modified maize MIR604 (SYN-IR6Ø4-5) pursuant to Regulation (EC) No 1829/2003 of the European Parliament and of the Council.
The application for renewal of the marketing authorisation was submitted to the Commission on July 26, 2018 by Syngenta Crop Protection NV/SA, on behalf of Syngenta Crop Protection AG. On 25 September 2019, the European Food Safety Authority (EFSA) adopted a favourable opinion on the application…",0.5058319568634033,c42fae2bc9921b7cb6d412666971c4153361deeaa4a03f6b2fdb787ce30369e4
"QD2.3. For each of the following statements, please tell to what extent it corresponds or not to your own opinion. :-You would like to know more about your rights as a citizen of the EU",,122256,"The European Parliament adopted by 566 votes to 45, with 80 abstentions, a resolution on the Digital Services Act and fundamental rights issues posed.
Members stressed that fundamental rights, such as the protection of privacy and personal data, the principle of non-discrimination, as well as freedom of expression and information, need to be ingrained at the core of a successful and durable EU policy on digital services.
Parliament urged the Commission to adopt a tailored regulatory approach in addressing the differences that still persist between online and offline worlds and the challenges raised by the diversity of actors and services offered online. It considered it essential to apply different regulatory approaches to illegal and legal…",0.5058026909828186,84f11c0bd136a8701f6e17a111058415381ad2295bf5a1e1f8fe84a153289c68
"QB2.3. What is your opinion on each of the following statements? Please tell for each statement, whether you are for it or against it. :-The EU’s common trade policy",,131782,"The European Parliament adopted by 344 votes to 311, with 28 abstentions, a resolution on the adequate protection of personal data by the United Kingdom.
The UK has always been an important trading partner for many EU Member States and a close security ally. Members believe that the EU and the UK should continue this close cooperation despite the UK's withdrawal from the EU.
An adequacy decision concerning the UK under the General Data Protection Regulation (GDPR) is therefore of the utmost importance. Failure to adopt a robust adequacy framework could lead to disruptions in cross-border trade transfers of personal data between the EU and the UK and high compliance costs…",0.5053839683532715,c97aed90f5b0d4de4e41b79e6556077dc6ee10d9a40ea74ab4b9464bc5f1a854
QE3.4. Please tell to what extent you agree or disagree with each of the following statements. :-Co-operation in defence matters at EU level should be increased,,129463,"The European Parliament adopted by 470 votes to 96, with 121 abstentions, a resolution on the implementation of Directive 2009/81/EC concerning procurement in the fields of defence and security, and of Directive 2009/43/EC, concerning the transfer of defence-related products.
The Defence Package directives are needed to further develop a common European security and defence culture, based on the Union's shared values and objectives. However, progress is still needed to fully achieve the objectives of these directives: in addition to the usual hurdles to market entry, such as geographical distance, language barriers and lack of knowledge of cross-border markets, SMEs in the defence sector face major difficulties in participating in public…",0.5052062273025513,0e9fa96b8f46d1e27e77dfa8f14e9d84c3ba2604fea97ec740b1a7cac45e8507
"Q11 Generally speaking, are you personally more in favour or against the idea of introducing the euro in (THIS COUNTRY)? | Base: All",,134347,"Erosion of EU values jeopardises the European Union as a whole
Commission’s approach welcomed, but needs various improvements
Need for a comprehensive mechanism with specific recommendations for future annual reports",0.5049445629119873,bba2a0feded57081d19232320f79fcb42ba7546f0038098c380ec283718708f7
SD19a.3. To what extent do you agree or disagree with each of the following statements? :-The EU's voice counts in the world,,111134,"The European Parliament adopted by 454 votes to 148, with 102 abstentions, a resolution on the implementation of the common foreign and security policy (CFSP) - annual report.
In a context where the EU’s strategic environment is deteriorating, Parliament stressed that no single Member State is capable on its own of tackling any of the challenges facing the European continent today: armed conflicts on the eastern and southern borders of the European continent, terrorism - and in particular jihadism, cyber-attacks, foreign interference in European electoral processes, challenges to arms non-proliferation agreements, an increase in forced displacements and uncontrolled migration flows, tensions over Member States' energy supplies and climate…",0.5049176812171936,076880337cc95d38734713df9f7159676b9e73e4432c22eb9e2bc047195bbcf0
Q12_3 The sale of drugs such as cannabis and cocaine are officially banned in all EU Member States. Do you think the following substances should continue to be banned or should they be regulated? MDMA (ecstasy) | Base: All,,108840,"The European Parliament adopted by 402 votes to 222, with 39 abstentions, a resolution on Commission Implementing Regulation (EU) 2019/707 amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances alphacypermethrin, beflubutamid, benalaxyl, benthiavalicarb, bifenazate, boscalid, bromoxynil, captan, cyazofamid, desmedipham, dimethoate, dimethomorph, diuron, ethephon, etoxazole, famoxadone, fenamiphos, flumioxazine, fluoxastrobin, folpet, foramsulfuron, formetanate, metalaxyl-m, methiocarb, metribuzin, milbemectin, Paecilomyces lilacinus strain 251, phenmedipham, phosmet, pirimiphos-methyl, propamocarb, prothioconazole, s-metolachlor and tebuconazole…",0.5041574835777283,b058f5f9fad9b7e197bbe2506085c570f34fd59958fad1aa6c895aa0fb623040
SD19a.3. To what extent do you agree or disagree with each of the following statements. :-The EU's voice counts in the world,,118191,"The European Parliament adopted by 521 votes to 152, with 21 abstentions, a resolution on the establishment of an EU Mechanism on Democracy, the Rule of Law and Fundamental Rights.
Members recalled that the last decade has been marked by blatant attacks on the Union's values. The rights of vulnerable groups, such as women, people with disabilities, Roma, LGBTI people and the elderly, as well as minority rights are still not fully respected in some Member States.
In the face of an unprecedented and growing crisis regarding its founding values, which threatens the long-term survival of the EU as a democratic peace project, Parliament expressed its deep concern about the rise and entrenchment of autocratic and illiberal tendencies, which are…",0.5040590167045593,7c5d3a4826195bbc511df3d4e215c2985358dde1e2c855ddc61be77cc8411473
Q12_1 The sale of drugs such as cannabis and cocaine are officially banned in all EU Member States. Do you think the following substances should continue to be banned or should they be regulated? Cannabis | Base: All,,108840,"The European Parliament adopted by 402 votes to 222, with 39 abstentions, a resolution on Commission Implementing Regulation (EU) 2019/707 amending Implementing Regulation (EU) No 540/2011 as regards the extension of the approval periods of the active substances alphacypermethrin, beflubutamid, benalaxyl, benthiavalicarb, bifenazate, boscalid, bromoxynil, captan, cyazofamid, desmedipham, dimethoate, dimethomorph, diuron, ethephon, etoxazole, famoxadone, fenamiphos, flumioxazine, fluoxastrobin, folpet, foramsulfuron, formetanate, metalaxyl-m, methiocarb, metribuzin, milbemectin, Paecilomyces lilacinus strain 251, phenmedipham, phosmet, pirimiphos-methyl, propamocarb, prothioconazole, s-metolachlor and tebuconazole…",0.5040149092674255,1d31997ade87a8d2327297ec087adbb80a4255f3df25dd6a8a5aa65bdea767b6
QE3.5. Please tell to what extent you agree or disagree with each of the following statements. :-More money should be spent on defence in the EU,,129463,"The European Parliament adopted by 470 votes to 96, with 121 abstentions, a resolution on the implementation of Directive 2009/81/EC concerning procurement in the fields of defence and security, and of Directive 2009/43/EC, concerning the transfer of defence-related products.
The Defence Package directives are needed to further develop a common European security and defence culture, based on the Union's shared values and objectives. However, progress is still needed to fully achieve the objectives of these directives: in addition to the usual hurdles to market entry, such as geographical distance, language barriers and lack of knowledge of cross-border markets, SMEs in the defence sector face major difficulties in participating in public…",0.5040039420127869,27cc9671487539f55213d1d85444f587d2c4ed86976c8a0dfa2e21f3f0bb02ff
