question_index,question_text,file_name,vote_id,vote_summary,similarity_score,question_id,match_id
QE2_4,QE2.4. The EU has taken a series of actions as a response to Russia's invasion of Ukraine. To what extent you agree or disagree with each of these actions taken. :-Providing humanitarian support to the people affected by the war,Lien_vers_eb98_volume_B.xlsx,151771,"The European Parliament adopted by 459 votes to 93, with 85 abstentions, a resolution on the implementation of the common security and defence policy – annual report 2022.
Europe is facing the most complex combination of both military and non-military threats since the end of the Cold War, accentuated by Russia’s unprovoked, unjustified and illegal war of aggression against Ukraine. In response to these threats, the EU urgently needs to enhance the effectiveness of its foreign, security and defence policy to defend its interests, values and citizens, both within and outside its borders, to deliver peace, human security, sustainable development and democracy and to support its partners…",0.6171378493309021,3872e4533339fb1be5ac755a7615a1b77ccb380f3d1e80825641cc1c1a7146c8,3872e4533339fb1be5ac755a7615a1b77ccb380f3d1e80825641cc1c1a7146c8_151771
Q8_5,Q8_5 Do you think that the EU Recovery Plan ‘NextGenerationEU’ in [COUNTRY]…Will contribute to resolving the current energy crisis | Base: All,Lien_vers_fl_515_volume_B.xlsx,140921,"The European Parliament adopted by 409 votes to 61, with 42 abstentions, a resolution on the Multiannual Financial Framework (MFF) 2021-2027: fight against oligarch structures, protection of EU funds from fraud and conflict of interest.
The MFF 2021-2027 package, which together with the NextGenerationEU recovery instrument represents an unprecedented total funding of EUR 1800 billion to support the recovery from the COVID-19 pandemic and the Union's long-term priorities in different policy areas.
The protection of the EU’s financial interests is a key element of the EU policy agenda to strengthen transparency, democratic accountability and the ability to respond to citizens’ needs, increase public trust and ensure that taxpayers’ money is…",0.6171366572380066,0d69374a45ae8b41de5ae34a957caad6616aa1187dc4c3ba0c0f0ad6ba0c3de9,0d69374a45ae8b41de5ae34a957caad6616aa1187dc4c3ba0c0f0ad6ba0c3de9_140921
QA7,QA7. What does the European Union mean to you personally? (MULTIPLE ANSWERS POSSIBLE),Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx,147372,"The European Parliament has adopted by 522 votes to 49, with 11 abstentions, a resolution on EU border regions: living labs of European integration.
The EU and its immediate neighbours in the European Free Trade Association have 40 internal land borders and internal border regions . These regions cover 40% of the EU's territory, account for 30% of the EU's population, produce almost a third of the EU's GDP and have a strong potential to boost its economies.
Recalling that Article 174 TFEU recognises the difficulties faced by border regions, Parliament called for the Union to pay particular attention to these regions in its efforts to strengthen its economic, social and territorial cohesion. It stressed the need for effective use and better…",0.6171172261238098,a3d3c4d9fc75601737f9c1083e4585cff6db398e93b1f9a5e233e7fff95d9769,a3d3c4d9fc75601737f9c1083e4585cff6db398e93b1f9a5e233e7fff95d9769_147372
Q1_2,"Q1_2 Imagine a major crisis affecting [YOUR COUNTRY] and surrounding countries. How effective or not do you think the EU’s response would be in each of the following situations? Providing relief for large natural disasters (e.g. floods, wildfires, earthquakes)",Lien_vers_fl_546_volume_B.xlsx,177745,"Austria, Poland, Czechia, Slovakia, Moldova, and Bosnia and Herzegovina will get help after severe floods in 2024
Assistance will be used for infrastructure repair, temporary accommodation, protecting cultural heritage sites, and clean-up
The EU should continue to address climate change adaptation and mitigation",0.6171103715896606,68e620afd0ef40088cd5ee76eb7e4787a5c376f6fdfa72fd54afbe911a20dd10,68e620afd0ef40088cd5ee76eb7e4787a5c376f6fdfa72fd54afbe911a20dd10_177745
QB8,"QB8. In your opinion, which of the following objectives should be given top priority in the European Green Deal, the EU’s plan to protect the environment and fight climate change? (MAX. 4 ANSWERS)",Lien_vers_Eurobarometer_Standard_99_Spring_2023_volume_B.xlsx,111994,"MEPs welcome the EU plan to become climate neutral by 2050
This requires a higher 2030 emission reductions goal of 55%
Supports ambitious sustainable investment plan to achieve the Green Deal",0.6170264482498169,f424713d1147247d0419a01958c62679312603305fb308e64e7065937a4b1270,f424713d1147247d0419a01958c62679312603305fb308e64e7065937a4b1270_111994
Q3_2,"Q3_2 For each of the following measures that have been announced, please tell me if you approve of them or not. Financial support to Ukraine",Lien_vers_fl_514_volume_B.xlsx,150407,"The European Parliament adopted by 490 votes to 39, with 23 abstentions, a legislative resolution on the draft Council regulation amending Regulation (EU, Euratom) 2020/2093 laying down the multiannual financial framework for the years 2021 to 2027.
Parliament gave its consent to the draft Council regulation.
Following Russia's war of aggression against Ukraine, the EU is supporting Ukraine through a series of financial measures. This support is provided on an ad hoc basis for a limited period of time and requires considerable provisioning from the EU budget and Member States' guarantees.
Ukraine will need continued assistance to maintain the functioning of the state. Against the background of increased external instability, a structured…",0.6167938113212585,0056b865ab8ba83d995007598b76783aeba3da97375edef2b62b11eb3b37401b,0056b865ab8ba83d995007598b76783aeba3da97375edef2b62b11eb3b37401b_150407
Q2a_5,"Q2a_5 Here is a list of possible reasons for getting vaccinated against COVID-19. For each of them, please indicate how important it is/it was in your own decision. The Covid-19 vaccine will make it possible for me to travel | Base: If ""As soon as possible"", ""Some time in 2021"" or ""I have already been vaccinated"" in Q1",fl_494_volume_B.xlsx,117283,"Virus might stay active for several months, until an efficient and safe vaccine is supplied
Common definition needed for a positive COVID-19 case, for a death by COVID-19 and for recovery from infection
Influenza season likely to increase the number of people who should be tested",0.6166926026344299,58b18c4ad4100f6dcb0c4537f124afe6b4ac43539f660158f2f88b37e08da547,58b18c4ad4100f6dcb0c4537f124afe6b4ac43539f660158f2f88b37e08da547_117283
QF3a,QF3a. And on which of the following would you like EU budget to be spent? Firstly? ,Lien_vers_Eurobaromètre_Standard_STD102_Autumn_2024_volume_B.xlsx,161197,"Next year’s EU budget signed into law by European Parliament’s President Metsola
Almost €670 million added for key priorities such as humanitarian aid, Erasmus+ and transport infrastructure
Total budget for 2024 is €189.4 billion in commitments, payments are set at €142.6 billion",0.6166490912437439,bed655738ea2274a56088849d6ccd7d92f98da34f1d873cf99dadb84e1277a61,bed655738ea2274a56088849d6ccd7d92f98da34f1d873cf99dadb84e1277a61_161197
Q10_3,Q10_3 The following statements are about interference by foreign countries in the politics and democracy of the European Union and its Member States. To what extent do you agree or disagree with each of the statements? Entities representing foreign governments on EU territory should be registered to prevent covert interference in our democratic systems | Base: All,Lien_vers_fl_528_volume_B.xlsx,159068,"Urgent need for political stability in the country
High level of public support for EU integration
Concern about malign foreign interference",0.6165189743041992,5919082a5bcef1fb618f30255a9f363f34e36815a1eb6ac1007035873f5c873a,5919082a5bcef1fb618f30255a9f363f34e36815a1eb6ac1007035873f5c873a_159068
T9,"QE6 When you think about European Union development policy, which of the following statement is closest to what you think?",ebs_512_volume_B.xlsx,153310,"The European Parliament adopted by 545 votes to 26, with 32 abstentions, a resolution on Policy Coherence for Development (PCD).
The 2018 external evaluation report for the Commission revealed serious shortcomings in the implementation of PCD, including a limited role for EU delegations. Moreover, a recent study commissioned by Parliament found that major problems persist. The absence of an adequate response to the findings of the external evaluation report and the lack of evidence that appropriate action has been taken undermine the credibility of the EU’s actions on development cooperation. The Council no longer holds regular exchanges with the Commission on PCD.
The current global geopolitical context is marked, in particular, by the…",0.6164326071739197,a988a2874de20fadd93d3ee2b7b6e23128ef0c183525376bf7a1378f841e00fe,a988a2874de20fadd93d3ee2b7b6e23128ef0c183525376bf7a1378f841e00fe_153310
QB8_1,"QB8.1. Do you think that currently, the EU is successful in driving positive, sustainable change around the world, in the following areas :-Addressing climate change  ",Lien_vers_les_citoyens_de_l’UE_et_le_partenariat_international_2022_eb_sp_521_volume_B.xlsx,179617,"The European Parliament adopted by 360 votes to 210, with 37 abstentions, a resolution on the Second World Summit for Social Development.
Sustainable development is a core principle of the EU, and the EU is committed to implementing the 2030 UN Sustainable Development Goals (SDGs) through transformative policies. However, significant inequalities, including income and gender disparities, inflation, housing insecurity, and regional imbalances, undermine social cohesion. While the EU has made progress in employment and aims to reduce poverty and social exclusion, challenges such as energy poverty, child poverty, precarious employment, skills shortages, demographic shifts, and unequal access to education and public services persist. The…",0.6164265275001526,960439dba24065076d00c1c3c4f9c2c74da560af0fc5bfba2e06482b03e5011b,960439dba24065076d00c1c3c4f9c2c74da560af0fc5bfba2e06482b03e5011b_179617
