sheet_id,question_en,question_fr,file_name,question_clean
QB3,"QB3. In 2017 the EU launched the European Pillar of Social Rights, which sets out 20 key principles and rights to support fair and well-functioning labour markets and welfare systems in the EU. Have you ever heard, read, or seen anything about the European Pillar of Social Rights before this interview? ","QB3. En 2017, l'UE a instauré le socle européen des droits sociaux, qui définit 20 principes clés devant contribuer au bon fonctionnement et à l'équité des marchés du travail et des systèmes de protection sociale dans l'UE. Avez-vous déjà entendu, lu ou vu quelque chose à propos du socle européen des droits sociaux avant cet entretien ? ",Lien_vers_SP546_volume_B.xlsx,Have you previously encountered information about the European Pillar of Social Rights? (Launched in 2017)
QB3a_1,QB3a.1. To what extent do you agree or disagree with the following statements about the European Pillar of Social Rights? :-This initiative will strengthen employment and social inclusion in the EU as a whole,QB3a.1. Dans quelle mesure êtes-vous d'accord ou non avec les déclarations suivantes concernant le socle européen des droits sociaux ? :-Cette initiative renforcera l'emploi et l'inclusion sociale dans l'ensemble de l'Union européenne,Lien_vers_SP546_volume_B.xlsx,Do you agree or disagree with the statements about the European Pillar of Social Rights regarding its impact on employment and social inclusion in the EU as a whole?
QB3a_2,QB3a.2. To what extent do you agree or disagree with the following statements about the European Pillar of Social Rights? :-The success of the European Pillar of Social Rights will depend on the implementation of these rights in (OUR COUNTRY),QB3a.2. Dans quelle mesure êtes-vous d'accord ou non avec les déclarations suivantes concernant le socle européen des droits sociaux ? :-Le succès du socle européen des droits sociaux dépendra de l'application de ces droits en (NOTRE PAYS),Lien_vers_SP546_volume_B.xlsx,How much do you agree or disagree with the statements about the success of the European Pillar of Social Rights depending on its implementation in our country?
QB6_1,"QB6.1. In the last few years the EU has launched a number of key initiatives aimed to tackle employment and social challenges. For each of these initiatives, please tell me if you have ever heard, read, or seen anything about it before this interview? :-Skills Agenda","QB6.1. Ces dernières années, l'UE a lancé plusieurs initiatives importantes pour lutter contre les défis liés à l'emploi et à la société dans son ensemble. Pour chacune de ces initiatives, veuillez me dire si vous avez entendu, lu ou vu quelque chose à ce propos, avant cet entretien ? :-La stratégie en matière de compétences",Lien_vers_SP546_volume_B.xlsx,"Have you ever heard, read, or seen anything about the EU's Skills Agenda before this interview?"
QB6_2,"QB6.2. In the last few years the EU has launched a number of key initiatives aimed to tackle employment and social challenges. For each of these initiatives, please tell me if you have ever heard, read, or seen anything about it before this interview? :-Minimum Wage Directive","QB6.2. Ces dernières années, l'UE a lancé plusieurs initiatives importantes pour lutter contre les défis liés à l'emploi et à la société dans son ensemble. Pour chacune de ces initiatives, veuillez me dire si vous avez entendu, lu ou vu quelque chose à ce propos, avant cet entretien ? :-La directive sur les salaires minimaux",Lien_vers_SP546_volume_B.xlsx,"Have you ever heard, read, or seen anything about the Minimum Wage Directive in the last few years?"
QB6_3,"QB6.3. In the last few years the EU has launched a number of key initiatives aimed to tackle employment and social challenges. For each of these initiatives, please tell me if you have ever heard, read, or seen anything about it before this interview? :-Child Guarantee","QB6.3. Ces dernières années, l'UE a lancé plusieurs initiatives importantes pour lutter contre les défis liés à l'emploi et à la société dans son ensemble. Pour chacune de ces initiatives, veuillez me dire si vous avez entendu, lu ou vu quelque chose à ce propos, avant cet entretien ? :-La garantie pour l'enfance",Lien_vers_SP546_volume_B.xlsx,"Have you ever heard, read, or seen anything about the Child Guarantee initiative in the last few years? (EU)"
QB6_4,"QB6.4. In the last few years the EU has launched a number of key initiatives aimed to tackle employment and social challenges. For each of these initiatives, please tell me if you have ever heard, read, or seen anything about it before this interview? :-Platform Work Directive","QB6.4. Ces dernières années, l'UE a lancé plusieurs initiatives importantes pour lutter contre les défis liés à l'emploi et à la société dans son ensemble. Pour chacune de ces initiatives, veuillez me dire si vous avez entendu, lu ou vu quelque chose à ce propos, avant cet entretien ? :-La directive sur le travail via une plateforme",Lien_vers_SP546_volume_B.xlsx,"Have you ever heard, read, or seen anything about the Platform Work Directive (initiative for tackling employment and social challenges) in the last few years?"
QB6_5,"QB6.5. In the last few years the EU has launched a number of key initiatives aimed to tackle employment and social challenges. For each of these initiatives, please tell me if you have ever heard, read, or seen anything about it before this interview? :-European Social Fund Plus","QB6.5. Ces dernières années, l'UE a lancé plusieurs initiatives importantes pour lutter contre les défis liés à l'emploi et à la société dans son ensemble. Pour chacune de ces initiatives, veuillez me dire si vous avez entendu, lu ou vu quelque chose à ce propos, avant cet entretien ? :-Le fonds social européen +",Lien_vers_SP546_volume_B.xlsx,"Have you ever heard, read, or seen anything about the European Social Fund Plus in the last few years? (Each initiative)"
QB6_6,"QB6.6. In the last few years the EU has launched a number of key initiatives aimed to tackle employment and social challenges. For each of these initiatives, please tell me if you have ever heard, read, or seen anything about it before this interview? :-Work Life Balance Directive","QB6.6. Ces dernières années, l'UE a lancé plusieurs initiatives importantes pour lutter contre les défis liés à l'emploi et à la société dans son ensemble. Pour chacune de ces initiatives, veuillez me dire si vous avez entendu, lu ou vu quelque chose à ce propos, avant cet entretien ? :-La directive sur l'équilibre entre vie professionnelle et vie privée",Lien_vers_SP546_volume_B.xlsx,"Have you ever heard, read, or seen anything about the Work Life Balance Directive in the last few years?"
QB6R,"QB6R. In the last few years the EU has launched a number of key initiatives aimed to tackle employment and social challenges. For each of these initiatives, please tell me if you have ever heard, read, or seen anything about it before this interview?","QB6R. Ces dernières années, l'UE a lancé plusieurs initiatives importantes pour lutter contre les défis liés à l'emploi et à la société dans son ensemble. Pour chacune de ces initiatives, veuillez me dire si vous avez entendu, lu ou vu quelque chose à ce propos, avant cet entretien ?",Lien_vers_SP546_volume_B.xlsx,"Have you ever heard, read, or seen anything about the EU's initiatives addressing employment and social challenges in the last few years? (For each initiative)"
QB7_1,"QB7.1. The European Year of Skills is taking place between May 2023 and May 2024. It aims to raise awareness about the need for people to get the right skills for quality jobs and thereby also aims to support companies in addressing skill shortages in Europe. For each of the following statements, tell me if it applies to you? :-You are currently actively looking for information concerning training to improve your skills?","QB7.1. L'année européenne des compétences a lieu de mai 2023 à mai 2024. Elle a pour objectif de sensibiliser sur la nécessité d'acquérir les compétences nécessaires à l'obtention d'un emploi de qualité et vise donc également à aider les entreprises à répondre à la pénurie de main-d'œuvre qualifiée en Europe. Pour chacune des affirmations suivantes, veuillez me dire si elle s'applique à votre cas. :-Vous êtes actuellement en recherche active d'informations sur des formations pour améliorer vos compétences",Lien_vers_SP546_volume_B.xlsx,Are you currently seeking information about training to enhance your skills during the European Year of Skills (May 2023 - May 2024)?
QB7_2,"QB7.2. The European Year of Skills is taking place between May 2023 and May 2024. It aims to raise awareness about the need for people to get the right skills for quality jobs and thereby also aims to support companies in addressing skill shortages in Europe. For each of the following statements, tell me if it applies to you? :-You are currently engaging in training to improve your skills","QB7.2. L'année européenne des compétences a lieu de mai 2023 à mai 2024. Elle a pour objectif de sensibiliser sur la nécessité d'acquérir les compétences nécessaires à l'obtention d'un emploi de qualité et vise donc également à aider les entreprises à répondre à la pénurie de main-d'œuvre qualifiée en Europe. Pour chacune des affirmations suivantes, veuillez me dire si elle s'applique à votre cas. :-Vous suivez actuellement une formation pour améliorer vos compétences",Lien_vers_SP546_volume_B.xlsx,Are you currently participating in training to enhance your skills during the European Year of Skills (May 2023 - May 2024)?
QB9,"QB9. If you moved to another EU country in the past five years in order to work and live there, what practical difficulties did you encounter? Please tell me all that apply: (MULTIPLE ANSWERS POSSIBLE)","QB9. Si vous avez déménagé dans un autre pays de l'UE au cours des cinq dernières années pour y vivre et y travailler, quelles difficultés pratiques avez-vous rencontrées ? Veuillez m'indiquer tout ce qui s'applique: (PLUSIEURS RÉPONSES POSSIBLES)",Lien_vers_SP546_volume_B.xlsx,Encountered any practical difficulties when moving to another EU country for work and living in the past 5 years? (Multiple answers possible)
D73_2,"D73.2. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…?  :-The European Union","D73.2. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ?  :-Dans l'Union européenne",Lien_vers_SP546_volume_B.xlsx,Are things generally going in the right direction or in the wrong direction within the European Union?
D72_1,D72.1. To what extent do you agree or disagree with each of the following statements.   :-My voice counts in the EU,D72.1. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?   :-Ma voix compte dans l'Union européenne,Lien_vers_SP546_volume_B.xlsx,Does my voice count in the EU? (Agree/Disagree)
D72_3,D72.3. To what extent do you agree or disagree with each of the following statements.   :-(OUR COUNTRY'S) voice counts in the EU,D72.3. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?   :-La voix de (NOTRE PAYS) compte dans l'Union européenne,Lien_vers_SP546_volume_B.xlsx,Does your country's voice count in the EU? (Agree/Disagree)
QB3,"QB3. In the last 7 days, on how many days did you do vigorous physical activity like lifting heavy things, digging, aerobics or fast cycling?","QB3. Au cours des 7 derniers jours, combien de jours avez-vous fait un effort physique intense, comme porter des charges lourdes, bêcher, faire de l'aérobic ou rouler vite à vélo ?",Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx,"How many days in the last 7 have you engaged in vigorous physical activities such as lifting heavy objects, digging, aerobics, or fast cycling?"
QB9,"QB9. How much time do you spend sitting on a usual day? This may include time spent at a desk, visiting friends, studying or watching television.","QB9. Au cours d'une journée normale, combien de temps au total restez-vous assis(e) ? Cela peut inclure le temps passé assis(e) à votre bureau, en visite chez des amis, à étudier ou à regarder la télévision.",Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx,"How many hours do you typically spend sitting in a day (including work, socializing, studying, and watching TV)?"
QB13_2,QB13.2. To what extent do you agree or disagree with the following statements about sport and physical activity?:-Local sport clubs and other local providers offer many opportunities to be physically active,QB13.2. Dans quelle mesure êtes-vous d'accord ou  pas d'accord avec les affirmations suivantes concernant le sport et l'activité physique ?:-Les clubs sportifs et autres centres dans votre région offrent de nombreuses possibilités pour être physiquement actif,Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx,How much do you agree or disagree with these statements about local sport clubs and physical activity?
QB17,"QB17. According to what you know, which of the following actions about sustainability are currently done by your sport organisation(s), sport club, health or fitness centre? Please tell all that apply. (MULTIPLE ANSWERS POSSIBLE)","QB17. D'après ce que vous savez, quelles actions en matière de durabilité parmi les suivantes sont mises en œuvre par votre ou vos organisations sportives, clubs de sport, centres de fitness ou de remise en forme ? Veuillez indiquer toutes celles qui s’appliquent. (PLUSIEURS RÉPONSES POSSIBLES)",Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx,"Which sustainability actions is your sport organization, sport club, or health/fitness center currently implementing? (Select all that apply.)"
D73_2,"D73.2. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…?  :-The European Union","D73.2. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ?  :-Dans l'Union européenne",Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx,Are things generally going in the right direction or in the wrong direction within the European Union?
D18a,"D18a. On the whole, are you very satisfied, fairly satisfied, not very satisfied or not at all satisfied with the way democracy works in (OUR COUNTRY)? ","D18a. Dans l'ensemble, êtes-vous très satisfait(e), plutôt satisfait(e), plutôt pas satisfait(e) ou pas du tout satisfait(e) du fonctionnement de la démocratie en (NOTRE PAYS) ?",Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx,"How satisfied are you overall with how democracy functions in our country? (Very Satisfied, Fairly Satisfied, Not Very Satisfied, Not At All Satisfied)"
D18b,D18b. And how about the way democracy works in the EU? ,D18b. Et du fonctionnement de la démocratie dans l'UE ?,Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx,How do you feel about the functioning of democracy within the EU?
D72_1,D72.1. To what extent do you agree or disagree with each of the following statements.  :-My voice counts in the EU,D72.1. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-Ma voix compte dans l'Union européenne,Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx,Does my voice count in the EU? (Agree/Disagree)
D72_3,D72.3. To what extent do you agree or disagree with each of the following statements.  :-(OUR COUNTRY)'s voice counts in the EU,D72.3. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-La voix de la (NOTRE PAYS) compte dans l'Union européenne,Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx,Does your country's voice count enough in the EU? (Agree/Disagree)
Q1_1,"Q1_1 Generally speaking, do you think that…? Having the euro is a good or a bad thing for your country. | Base: All",,Lien_vers_fl_512_volume_B.xlsx,Do you consider having the euro as a good or a bad thing for your country?
Q1_2,"Q1_2 Generally speaking, do you think that…? Having the euro is a good or bad thing for the EU. | Base: All",,Lien_vers_fl_512_volume_B.xlsx,Do you consider having the euro as a good or bad thing for the EU overall?
Q5,"Q5 Are you in favour of abolishing 1- and 2-euro cent coins in the euro area and applying mandatory up- and down-rounding of the final sum of purchase in shops and supermarkets (i.e. prices can still be set at any cent amount but the final sum of purchase is rounded at the tills to 0 or 5 cent, depending on whether the sum is closer to 0 or to 5)? | Base: All",,Lien_vers_fl_512_volume_B.xlsx,Are you in favor of abolishing 1- and 2-euro cent coins in the euro area and implementing mandatory rounding of purchases at shops and supermarkets (rounding up or down to the nearest 5 cents)?
Q6,"Q6 Today, when you are buying things, do you tend to convert from the price in euro to the (NATIONAL CURRENCY)? | Base: All",,Lien_vers_fl_512_volume_B.xlsx,Do you usually convert prices from Euros to your national currency when shopping?
Q9_1,"Q9_1 Governments in all euro-area countries are implementing various economic reforms, such as labour market reforms, pension, social security or healthcare reforms, reforms of education systems or market reforms to open sectors to competition. Would you agree or disagree with the following statements related to such reforms? There is a need for significant reforms to improve the performance of our economy | Base: All",,Lien_vers_fl_512_volume_B.xlsx,"Do you agree or disagree that there's a need for significant economic reforms (labour, pension, social security, healthcare, education, market) to improve our economy's performance?"
Q9_2,"Q9_2 Governments in all euro-area countries are implementing various economic reforms, such as labour market reforms, pension, social security or healthcare reforms, reforms of education systems or market reforms to open sectors to competition. Would you agree or disagree with the following statements related to such reforms? I think successful reforms in other euro-area countries have facilitated reforms in our country | Base: All",,Lien_vers_fl_512_volume_B.xlsx,"Do you agree or disagree that successful economic reforms in other Euro-area countries have facilitated reforms in our country? (The reforms include labour market, pension, social security, healthcare, education, and market reforms.)"
Q10_1,"Q10_1 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Labour market | Base: All",,Lien_vers_fl_512_volume_B.xlsx,How important is it for the government in our country to introduce reforms in the labour market and other specified areas to boost growth and employment?
Q10_2,"Q10_2 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Health system | Base: All",,Lien_vers_fl_512_volume_B.xlsx,How important is it for our government to introduce reforms in the health system to help increase growth and employment?
Q10_3,"Q10_3 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Pension system | Base: All",,Lien_vers_fl_512_volume_B.xlsx,How important is it for the government in our country to introduce reforms in the pension system and other areas to boost growth and employment?
Q10_4,"Q10_4 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Social security system | Base: All",,Lien_vers_fl_512_volume_B.xlsx,How important is it for the government in our country to introduce reforms in the social security system to help increase growth and employment?
Q10_5,"Q10_5 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Market reforms, as in telecom, gas/electricity (e.g. opening sectors for free competition, privatisation) | Base: All",,Lien_vers_fl_512_volume_B.xlsx,How important is it that our government introduces reforms in market sectors like telecom and gas/electricity to boost growth and employment through measures such as opening sectors for free competition and privatization?
Q10_6,"Q10_6 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Taxation | Base: All",,Lien_vers_fl_512_volume_B.xlsx,How important is it for our country's government to introduce reforms in taxation to promote growth and employment?
Q10_7,"Q10_7 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Education systems | Base: All",,Lien_vers_fl_512_volume_B.xlsx,How important is it for our government to introduce reforms in education systems to promote growth and employment?
Q11,"Q11 What is your expectation regarding the inflation rate this year? Compared to last year, will it be: | Base: All",,Lien_vers_fl_512_volume_B.xlsx,What is your expected inflation rate for this year compared to last year? (All)
Q12_1,Q12_1 What are your thoughts about the most recent EU financial support for EU Member States to overcome the COVID-19 crisis? Do you think it was good or not good to provide… loans to help interested Member States keep people in employment? | Base: All,,Lien_vers_fl_512_volume_B.xlsx,"What do you think about the EU's recent financial aid for Member States during the COVID-19 crisis, specifically regarding providing loans to help maintain employment? Was it a good or bad decision? (All respondents)"
Q12_2,"Q12_2 What are your thoughts about the most recent EU financial support for EU Member States to overcome the COVID-19 crisis? Do you think it was good or not good to provide… a recovery plan of 750 billion euros supporting  all Member States, through grants and loans,  on conditions that they make green, digital and social investments and reforms? | Base: All",,Lien_vers_fl_512_volume_B.xlsx,"What do you think about the EU's recent financial support (750 billion euros) for Member States during the COVID-19 crisis, which includes grants and loans with conditions for green, digital, and social investments and reforms? Was it good or not good to provide this support?"
Q1a,Q1a Have you been vaccinated against COVID-19 (coronavirus)? | Base: All,,Lien_vers_fl_505_volume_B.xlsx,Have you received a COVID-19 (coronavirus) vaccine? (For all respondents)
Q1b_a,Q1b_a And when would you like to get a booster dose against COVID-19 (coronavirus)? | Base: if Q1a=1,,Lien_vers_fl_505_volume_B.xlsx,"When do you prefer to receive a booster shot for COVID-19 (coronavirus), assuming you've already had your first dose?"
Q1b_b,Q1b_b And when would you like to get vaccinated against COVID-19 (coronavirus)? | Base: if Q1a=2,,Lien_vers_fl_505_volume_B.xlsx,"When would you prefer to receive the COVID-19 (coronavirus) vaccine, if you agree that everyone should get vaccinated (Q1a=2)?"
VaccAccept,VaccAccept Have you been vaccinated against COVID-19 (coronavirus)? | Base: All,,Lien_vers_fl_505_volume_B.xlsx,Have you received a COVID-19 (coronavirus) vaccine?
VaccAccept2,VaccAccept2 Vaccine Acceptance | Base: All,,Lien_vers_fl_505_volume_B.xlsx,Do you support vaccine acceptance for everyone? (All respondents)
Q2a_1,"Q2a_1 Here is a list of possible reasons for getting vaccinated against COVID-19. For each of them, please indicate how important it is/it was in your own decision. The COVID-19 vaccine will help put an end to the pandemic | Base: if Q1a = 1 OR (Q1a=2 AND Q1b_b=1 or 2)",,Lien_vers_fl_505_volume_B.xlsx,How important was each of these reasons for your decision to get vaccinated against COVID-19? - The vaccine helps end the pandemic.
Q2a_2,"Q2a_2 Here is a list of possible reasons for getting vaccinated against COVID-19. For each of them, please indicate how important it is/it was in your own decision. The COVID-19 vaccine can protect me from severe forms of disease, hospitalisation and death | Base: if Q1a = 1 OR (Q1a=2 AND Q1b_b=1 or 2)",,Lien_vers_fl_505_volume_B.xlsx,"How important was the protection from severe disease, hospitalization, and death in your decision to get vaccinated against COVID-19? (Only for respondents who answered 1 on Q1a or 1 or 2 on Q1b_b)"
Q2b_1,"Q2b_1 Here is a list of possible reasons for not getting vaccinated soon against COVID-19. For each of them, please indicate how important it is in your own decision. I think that the COVID-19 pandemic will be over soon | Base: if Q1a=2 AND Q1b_b=3 or 4",,Lien_vers_fl_505_volume_B.xlsx,"How important are these reasons for not getting vaccinated against COVID-19 soon, considering you believe the pandemic will end soon? (List of reasons provided)"
Q2b_2,"Q2b_2 Here is a list of possible reasons for not getting vaccinated soon against COVID-19. For each of them, please indicate how important it is in your own decision. I think that the risk of being infected with COVID-19 is very low or inexistent in my case | Base: if Q1a=2 AND Q1b_b=3 or 4",,Lien_vers_fl_505_volume_B.xlsx,Is the perceived low or non-existent risk of COVID-19 infection a significant factor in your decision to get vaccinated soon?
Q2b_4,"Q2b_4 Here is a list of possible reasons for not getting vaccinated soon against COVID-19. For each of them, please indicate how important it is in your own decision. I am worried about the side effects of COVID-19 vaccines | Base: if Q1a=2 AND Q1b_b=3 or 4",,Lien_vers_fl_505_volume_B.xlsx,Are you concerned about potential side effects of COVID-19 vaccines in your decision to get vaccinated soon?
Q2b_5,"Q2b_5 Here is a list of possible reasons for not getting vaccinated soon against COVID-19. For each of them, please indicate how important it is in your own decision. I think that COVID-19 vaccines have not been sufficiently tested yet | Base: if Q1a=2 AND Q1b_b=3 or 4",,Lien_vers_fl_505_volume_B.xlsx,Have you considered the insufficient testing of COVID-19 vaccines as a reason for not getting vaccinated soon? (If Q1a=2 and Q1b_b=3 or 4)
Q2b_6,"Q2b_6 Here is a list of possible reasons for not getting vaccinated soon against COVID-19. For each of them, please indicate how important it is in your own decision. I don’t think that COVID-19 vaccines are effective | Base: if Q1a=2 AND Q1b_b=3 or 4",,Lien_vers_fl_505_volume_B.xlsx,"How important is the belief that COVID-19 vaccines are not effective in your decision to get vaccinated soon? (Only for respondents who answered ""Somewhat disagree"" or ""Strongly disagree"" to Q1a and Q1b_b)"
Q2b_7,"Q2b_7 Here is a list of possible reasons for not getting vaccinated soon against COVID-19. For each of them, please indicate how important it is in your own decision. I am against vaccines in general | Base: if Q1a=2 AND Q1b_b=3 or 4",,Lien_vers_fl_505_volume_B.xlsx,Are you against vaccines in general and does this factor influence your decision to get vaccinated against COVID-19 soon?
Q3,Q3 Which of the following statements correspond to what you think? You would be more eager to get vaccinated against COVID-19 if…Please tick all answers that apply. | Base: All,,Lien_vers_fl_505_volume_B.xlsx,Are there specific circumstances that would make you more willing to get vaccinated against COVID-19? (Select all that apply)
Q4_1,"Q4_1 To what extent do you agree or disagree with each of the following statements? All in all, benefits of COVID-19 vaccines outweigh possible risks | Base: All",,Lien_vers_fl_505_volume_B.xlsx,Do you agree or disagree that the benefits of COVID-19 vaccines outweigh their potential risks?
Q4_2,Q4_2 To what extent do you agree or disagree with each of the following statements? I believe vaccines authorised in the European Union are safe | Base: All,,Lien_vers_fl_505_volume_B.xlsx,Do you agree or disagree that vaccines authorized in the European Union are safe?
Q4_3,"Q4_3 To what extent do you agree or disagree with each of the following statements? COVID-19 vaccines are being developed, tested and authorised too quickly to be safe | Base: All",,Lien_vers_fl_505_volume_B.xlsx,"Are you concerned that COVID-19 vaccines are being developed, tested, and authorized too quickly to ensure safety?"
Q4_4,Q4_4 To what extent do you agree or disagree with each of the following statements? COVID-19 vaccines could have long term side-effects that we do not know yet | Base: All,,Lien_vers_fl_505_volume_B.xlsx,Are you concerned about potential long-term side effects from COVID-19 vaccines that are currently unknown?
Q4_5,Q4_5 To what extent do you agree or disagree with each of the following statements? Vaccines are the only way to end the pandemic | Base: All,,Lien_vers_fl_505_volume_B.xlsx,Are you in agreement or disagreement that vaccines are the sole solution to ending the pandemic? (All respondents)
Q4_6,Q4_6 To what extent do you agree or disagree with each of the following statements?  I do not understand why people are reluctant to get vaccinated | Base: All,,Lien_vers_fl_505_volume_B.xlsx,Do you agree or disagree with the statement that you don't understand why some people are hesitant about getting vaccinated?
Q4_7,Q4_7 To what extent do you agree or disagree with each of the following statements? Serious diseases have disappeared thanks to vaccines | Base: All,,Lien_vers_fl_505_volume_B.xlsx,Do you agree or disagree that serious diseases have disappeared thanks to vaccines? (All respondents)
Q5_1,Q5_1 To what extent do you agree or disagree with each of the following statements? I can avoid being infected by COVID-19 without being vaccinated | Base: All,,Lien_vers_fl_505_volume_B.xlsx,Can one avoid being infected by COVID-19 without getting vaccinated?
Q5_2,Q5_2 To what extent do you agree or disagree with each of the following statements? Public authorities are not sufficiently transparent about COVID-19 vaccines | Base: All,,Lien_vers_fl_505_volume_B.xlsx,Are public authorities transparent enough about COVID-19 vaccines?
Q7,"Q7 Among the following sources, which ones would you trust more to give you reliable information on COVID-19 vaccines? | Base: All",,Lien_vers_fl_505_volume_B.xlsx,Which sources do you trust most for reliable information about COVID-19 vaccines?
Q9_1,"Q9_1 Thinking about the way the following institutions have handled the vaccination strategy, would you say you are... the (NATIONALITY) government | Base: All",,Lien_vers_fl_505_volume_B.xlsx,Are you satisfied with how your national government has managed the vaccination strategy?
Q9_2,"Q9_2 Thinking about the way the following institutions have handled the vaccination strategy, would you say you are... the European Union | Base: All",,Lien_vers_fl_505_volume_B.xlsx,How satisfied are you with the European Union's handling of the vaccination strategy?
Q10_1,"Q10_1 For each of the following statements, please tell me if it applies to you or not.  You know people who have tested positive to COVID-19 | Base: All",,Lien_vers_fl_505_volume_B.xlsx,Do you personally know someone who has tested positive for COVID-19?
Q10_2,"Q10_2 For each of the following statements, please tell me if it applies to you or not.  You know people who have been ill because of COVID-19 | Base: All",,Lien_vers_fl_505_volume_B.xlsx,Have you personally known someone who has been ill due to COVID-19?
Q10_3,"Q10_3 For each of the following statements, please tell me if it applies to you or not. You have tested positive to COVID-19 | Base: All",,Lien_vers_fl_505_volume_B.xlsx,Have you tested positive for COVID-19? (For all)
Q10_4,"Q10_4 For each of the following statements, please tell me if it applies to you or not.  You have been ill because of COVID-19 | Base: All",,Lien_vers_fl_505_volume_B.xlsx,Have you been ill due to COVID-19? (For all respondents)
Q10_5,"Q10_5 For each of the following statements, please tell me if it applies to you or not. You fear you can be infected with COVID-19 in the future | Base: All",,Lien_vers_fl_505_volume_B.xlsx,Do you fear that you could get infected with COVID-19 in the future?
Q1_1,"Q1_1 Generally speaking, do you think that…? Having the euro is a good or a bad thing for your country. | Base: All",,Lien_vers_fl_538_volume_B.xlsx,Do you consider having the euro as a good or a bad thing for your country?
Q1_2,"Q1_2 Generally speaking, do you think that…? Having the euro is a good or bad thing for the EU. | Base: All",,Lien_vers_fl_538_volume_B.xlsx,Do you consider having the euro as a good or bad thing for the EU overall?
Q5,"Q5 Are you in favour of abolishing 1- and 2 euro cent coins in the Euro area and applying mandatory up- and down-rounding of the final sum of purchase in shops and supermarkets (i.e. prices can still be set at any cent amount but the final sum of purchase is rounded at the tills to 0 or 5 cent, depending on whether the sum is closer to 0 or to 5)? | Base: All",,Lien_vers_fl_538_volume_B.xlsx,Are you in favor of abolishing 1- and 2 euro cent coins in the Euro area and implementing mandatory rounding of purchases at shops and supermarkets (rounding up or down to the nearest 5 cents)?
Q6,"Q6 Today, when you are buying things, do you tend to convert from the price in euro to the (NATIONAL CURRENCY)? | Base: All",,Lien_vers_fl_538_volume_B.xlsx,Do you usually convert prices from Euros to your national currency when shopping?
Q7,"Q7 When the euro coins and banknotes were physically introduced in [COUNTRY], do you personally think that the euro introduction had any impact on prices during this changeover period? | Base: If Croatia",,Lien_vers_fl_538_volume_B.xlsx,"Did the introduction of the euro in Croatia affect prices during the transition period, according to your personal opinion?"
Q8_1,Q8_1 Do you think that the euro...? Has made travelling easier and less costly | Base: All,,Lien_vers_fl_538_volume_B.xlsx,Has the euro made traveling easier and less costly? (All respondents)
Q8_2,Q8_2 Do you think that the euro...? Has reduced banking charges when travelling in different EU countries (e.g. when withdrawing money from an ATM) | Base: All,,Lien_vers_fl_538_volume_B.xlsx,"Does the euro reduce banking charges when traveling in different EU countries, such as when withdrawing money from an ATM?"
Q8_3,Q8_3 Do you think that the euro...? Has made it easier to do business in different EU countries | Base: All,,Lien_vers_fl_538_volume_B.xlsx,Does the euro make it easier to do business in different EU countries?
Q8_4,"Q8_4 Do you think that the euro...? Has made it easier to compare prices and shop in different EU countries, including online | Base: All",,Lien_vers_fl_538_volume_B.xlsx,"Does the euro make it easier to compare prices and shop in different EU countries, including online? (All)"
Q9,"Q9 Do you think that the degree to which economic policy, including budgetary policies, is coordinated in the euro area is appropriate? Should there be more or less coordination among euro-area governments? | Base: All",,Lien_vers_fl_538_volume_B.xlsx,"Is the coordination of economic policy, including budgetary policies, among euro-area governments appropriate? Should there be more or less coordination? (All respondents)"
