sheet_id,question_en,question_fr,file_name
QB9,"QB9. If you moved to another EU country in the past five years in order to work and live there, what practical difficulties did you encounter? Please tell me all that apply: (MULTIPLE ANSWERS POSSIBLE)","QB9. Si vous avez déménagé dans un autre pays de l'UE au cours des cinq dernières années pour y vivre et y travailler, quelles difficultés pratiques avez-vous rencontrées ? Veuillez m'indiquer tout ce qui s'applique: (PLUSIEURS RÉPONSES POSSIBLES)",Lien_vers_SP546_volume_B.xlsx
D73_2,"D73.2. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…?  :-The European Union","D73.2. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ?  :-Dans l'Union européenne",Lien_vers_SP546_volume_B.xlsx
D72_1,D72.1. To what extent do you agree or disagree with each of the following statements.   :-My voice counts in the EU,D72.1. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?   :-Ma voix compte dans l'Union européenne,Lien_vers_SP546_volume_B.xlsx
D72_3,D72.3. To what extent do you agree or disagree with each of the following statements.   :-(OUR COUNTRY'S) voice counts in the EU,D72.3. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?   :-La voix de (NOTRE PAYS) compte dans l'Union européenne,Lien_vers_SP546_volume_B.xlsx
QB3,"QB3. In the last 7 days, on how many days did you do vigorous physical activity like lifting heavy things, digging, aerobics or fast cycling?","QB3. Au cours des 7 derniers jours, combien de jours avez-vous fait un effort physique intense, comme porter des charges lourdes, bêcher, faire de l'aérobic ou rouler vite à vélo ?",Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx
QB9,"QB9. How much time do you spend sitting on a usual day? This may include time spent at a desk, visiting friends, studying or watching television.","QB9. Au cours d'une journée normale, combien de temps au total restez-vous assis(e) ? Cela peut inclure le temps passé assis(e) à votre bureau, en visite chez des amis, à étudier ou à regarder la télévision.",Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx
QB13_2,QB13.2. To what extent do you agree or disagree with the following statements about sport and physical activity?:-Local sport clubs and other local providers offer many opportunities to be physically active,QB13.2. Dans quelle mesure êtes-vous d'accord ou  pas d'accord avec les affirmations suivantes concernant le sport et l'activité physique ?:-Les clubs sportifs et autres centres dans votre région offrent de nombreuses possibilités pour être physiquement actif,Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx
QB17,"QB17. According to what you know, which of the following actions about sustainability are currently done by your sport organisation(s), sport club, health or fitness centre? Please tell all that apply. (MULTIPLE ANSWERS POSSIBLE)","QB17. D'après ce que vous savez, quelles actions en matière de durabilité parmi les suivantes sont mises en œuvre par votre ou vos organisations sportives, clubs de sport, centres de fitness ou de remise en forme ? Veuillez indiquer toutes celles qui s’appliquent. (PLUSIEURS RÉPONSES POSSIBLES)",Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx
D73_2,"D73.2. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…?  :-The European Union","D73.2. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ?  :-Dans l'Union européenne",Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx
D18a,"D18a. On the whole, are you very satisfied, fairly satisfied, not very satisfied or not at all satisfied with the way democracy works in (OUR COUNTRY)? ","D18a. Dans l'ensemble, êtes-vous très satisfait(e), plutôt satisfait(e), plutôt pas satisfait(e) ou pas du tout satisfait(e) du fonctionnement de la démocratie en (NOTRE PAYS) ?",Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx
D18b,D18b. And how about the way democracy works in the EU? ,D18b. Et du fonctionnement de la démocratie dans l'UE ?,Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx
D72_1,D72.1. To what extent do you agree or disagree with each of the following statements.  :-My voice counts in the EU,D72.1. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-Ma voix compte dans l'Union européenne,Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx
D72_3,D72.3. To what extent do you agree or disagree with each of the following statements.  :-(OUR COUNTRY)'s voice counts in the EU,D72.3. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-La voix de la (NOTRE PAYS) compte dans l'Union européenne,Lien_vers_Sport_et_Physical_Activity_EBS525_volume_B.xlsx
Q1_1,"Q1_1 Generally speaking, do you think that…? Having the euro is a good or a bad thing for your country. | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q1_2,"Q1_2 Generally speaking, do you think that…? Having the euro is a good or bad thing for the EU. | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q5,"Q5 Are you in favour of abolishing 1- and 2-euro cent coins in the euro area and applying mandatory up- and down-rounding of the final sum of purchase in shops and supermarkets (i.e. prices can still be set at any cent amount but the final sum of purchase is rounded at the tills to 0 or 5 cent, depending on whether the sum is closer to 0 or to 5)? | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q6,"Q6 Today, when you are buying things, do you tend to convert from the price in euro to the (NATIONAL CURRENCY)? | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q9_1,"Q9_1 Governments in all euro-area countries are implementing various economic reforms, such as labour market reforms, pension, social security or healthcare reforms, reforms of education systems or market reforms to open sectors to competition. Would you agree or disagree with the following statements related to such reforms? There is a need for significant reforms to improve the performance of our economy | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q9_2,"Q9_2 Governments in all euro-area countries are implementing various economic reforms, such as labour market reforms, pension, social security or healthcare reforms, reforms of education systems or market reforms to open sectors to competition. Would you agree or disagree with the following statements related to such reforms? I think successful reforms in other euro-area countries have facilitated reforms in our country | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q10_1,"Q10_1 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Labour market | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q10_2,"Q10_2 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Health system | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q10_3,"Q10_3 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Pension system | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q10_4,"Q10_4 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Social security system | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q10_5,"Q10_5 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Market reforms, as in telecom, gas/electricity (e.g. opening sectors for free competition, privatisation) | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q10_6,"Q10_6 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Taxation | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q10_7,"Q10_7 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Education systems | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q11,"Q11 What is your expectation regarding the inflation rate this year? Compared to last year, will it be: | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q12_1,Q12_1 What are your thoughts about the most recent EU financial support for EU Member States to overcome the COVID-19 crisis? Do you think it was good or not good to provide… loans to help interested Member States keep people in employment? | Base: All,,Lien_vers_fl_512_volume_B.xlsx
Q12_2,"Q12_2 What are your thoughts about the most recent EU financial support for EU Member States to overcome the COVID-19 crisis? Do you think it was good or not good to provide… a recovery plan of 750 billion euros supporting  all Member States, through grants and loans,  on conditions that they make green, digital and social investments and reforms? | Base: All",,Lien_vers_fl_512_volume_B.xlsx
Q1a,Q1a Have you been vaccinated against COVID-19 (coronavirus)? | Base: All,,Lien_vers_fl_505_volume_B.xlsx
Q1b_a,Q1b_a And when would you like to get a booster dose against COVID-19 (coronavirus)? | Base: if Q1a=1,,Lien_vers_fl_505_volume_B.xlsx
Q1b_b,Q1b_b And when would you like to get vaccinated against COVID-19 (coronavirus)? | Base: if Q1a=2,,Lien_vers_fl_505_volume_B.xlsx
VaccAccept,VaccAccept Have you been vaccinated against COVID-19 (coronavirus)? | Base: All,,Lien_vers_fl_505_volume_B.xlsx
VaccAccept2,VaccAccept2 Vaccine Acceptance | Base: All,,Lien_vers_fl_505_volume_B.xlsx
Q2a_1,"Q2a_1 Here is a list of possible reasons for getting vaccinated against COVID-19. For each of them, please indicate how important it is/it was in your own decision. The COVID-19 vaccine will help put an end to the pandemic | Base: if Q1a = 1 OR (Q1a=2 AND Q1b_b=1 or 2)",,Lien_vers_fl_505_volume_B.xlsx
Q2a_2,"Q2a_2 Here is a list of possible reasons for getting vaccinated against COVID-19. For each of them, please indicate how important it is/it was in your own decision. The COVID-19 vaccine can protect me from severe forms of disease, hospitalisation and death | Base: if Q1a = 1 OR (Q1a=2 AND Q1b_b=1 or 2)",,Lien_vers_fl_505_volume_B.xlsx
Q2b_1,"Q2b_1 Here is a list of possible reasons for not getting vaccinated soon against COVID-19. For each of them, please indicate how important it is in your own decision. I think that the COVID-19 pandemic will be over soon | Base: if Q1a=2 AND Q1b_b=3 or 4",,Lien_vers_fl_505_volume_B.xlsx
Q2b_2,"Q2b_2 Here is a list of possible reasons for not getting vaccinated soon against COVID-19. For each of them, please indicate how important it is in your own decision. I think that the risk of being infected with COVID-19 is very low or inexistent in my case | Base: if Q1a=2 AND Q1b_b=3 or 4",,Lien_vers_fl_505_volume_B.xlsx
Q2b_4,"Q2b_4 Here is a list of possible reasons for not getting vaccinated soon against COVID-19. For each of them, please indicate how important it is in your own decision. I am worried about the side effects of COVID-19 vaccines | Base: if Q1a=2 AND Q1b_b=3 or 4",,Lien_vers_fl_505_volume_B.xlsx
Q2b_5,"Q2b_5 Here is a list of possible reasons for not getting vaccinated soon against COVID-19. For each of them, please indicate how important it is in your own decision. I think that COVID-19 vaccines have not been sufficiently tested yet | Base: if Q1a=2 AND Q1b_b=3 or 4",,Lien_vers_fl_505_volume_B.xlsx
Q2b_6,"Q2b_6 Here is a list of possible reasons for not getting vaccinated soon against COVID-19. For each of them, please indicate how important it is in your own decision. I don’t think that COVID-19 vaccines are effective | Base: if Q1a=2 AND Q1b_b=3 or 4",,Lien_vers_fl_505_volume_B.xlsx
Q2b_7,"Q2b_7 Here is a list of possible reasons for not getting vaccinated soon against COVID-19. For each of them, please indicate how important it is in your own decision. I am against vaccines in general | Base: if Q1a=2 AND Q1b_b=3 or 4",,Lien_vers_fl_505_volume_B.xlsx
Q3,Q3 Which of the following statements correspond to what you think? You would be more eager to get vaccinated against COVID-19 if…Please tick all answers that apply. | Base: All,,Lien_vers_fl_505_volume_B.xlsx
Q4_1,"Q4_1 To what extent do you agree or disagree with each of the following statements? All in all, benefits of COVID-19 vaccines outweigh possible risks | Base: All",,Lien_vers_fl_505_volume_B.xlsx
Q4_2,Q4_2 To what extent do you agree or disagree with each of the following statements? I believe vaccines authorised in the European Union are safe | Base: All,,Lien_vers_fl_505_volume_B.xlsx
Q4_3,"Q4_3 To what extent do you agree or disagree with each of the following statements? COVID-19 vaccines are being developed, tested and authorised too quickly to be safe | Base: All",,Lien_vers_fl_505_volume_B.xlsx
Q4_4,Q4_4 To what extent do you agree or disagree with each of the following statements? COVID-19 vaccines could have long term side-effects that we do not know yet | Base: All,,Lien_vers_fl_505_volume_B.xlsx
Q4_5,Q4_5 To what extent do you agree or disagree with each of the following statements? Vaccines are the only way to end the pandemic | Base: All,,Lien_vers_fl_505_volume_B.xlsx
Q4_6,Q4_6 To what extent do you agree or disagree with each of the following statements?  I do not understand why people are reluctant to get vaccinated | Base: All,,Lien_vers_fl_505_volume_B.xlsx
Q4_7,Q4_7 To what extent do you agree or disagree with each of the following statements? Serious diseases have disappeared thanks to vaccines | Base: All,,Lien_vers_fl_505_volume_B.xlsx
Q5_1,Q5_1 To what extent do you agree or disagree with each of the following statements? I can avoid being infected by COVID-19 without being vaccinated | Base: All,,Lien_vers_fl_505_volume_B.xlsx
Q5_2,Q5_2 To what extent do you agree or disagree with each of the following statements? Public authorities are not sufficiently transparent about COVID-19 vaccines | Base: All,,Lien_vers_fl_505_volume_B.xlsx
Q7,"Q7 Among the following sources, which ones would you trust more to give you reliable information on COVID-19 vaccines? | Base: All",,Lien_vers_fl_505_volume_B.xlsx
Q9_1,"Q9_1 Thinking about the way the following institutions have handled the vaccination strategy, would you say you are... the (NATIONALITY) government | Base: All",,Lien_vers_fl_505_volume_B.xlsx
Q9_2,"Q9_2 Thinking about the way the following institutions have handled the vaccination strategy, would you say you are... the European Union | Base: All",,Lien_vers_fl_505_volume_B.xlsx
Q10_1,"Q10_1 For each of the following statements, please tell me if it applies to you or not.  You know people who have tested positive to COVID-19 | Base: All",,Lien_vers_fl_505_volume_B.xlsx
Q10_2,"Q10_2 For each of the following statements, please tell me if it applies to you or not.  You know people who have been ill because of COVID-19 | Base: All",,Lien_vers_fl_505_volume_B.xlsx
Q10_3,"Q10_3 For each of the following statements, please tell me if it applies to you or not. You have tested positive to COVID-19 | Base: All",,Lien_vers_fl_505_volume_B.xlsx
Q10_4,"Q10_4 For each of the following statements, please tell me if it applies to you or not.  You have been ill because of COVID-19 | Base: All",,Lien_vers_fl_505_volume_B.xlsx
Q10_5,"Q10_5 For each of the following statements, please tell me if it applies to you or not. You fear you can be infected with COVID-19 in the future | Base: All",,Lien_vers_fl_505_volume_B.xlsx
Q1_1,"Q1_1 Generally speaking, do you think that…? Having the euro is a good or a bad thing for your country. | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q1_2,"Q1_2 Generally speaking, do you think that…? Having the euro is a good or bad thing for the EU. | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q5,"Q5 Are you in favour of abolishing 1- and 2 euro cent coins in the Euro area and applying mandatory up- and down-rounding of the final sum of purchase in shops and supermarkets (i.e. prices can still be set at any cent amount but the final sum of purchase is rounded at the tills to 0 or 5 cent, depending on whether the sum is closer to 0 or to 5)? | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q6,"Q6 Today, when you are buying things, do you tend to convert from the price in euro to the (NATIONAL CURRENCY)? | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q7,"Q7 When the euro coins and banknotes were physically introduced in [COUNTRY], do you personally think that the euro introduction had any impact on prices during this changeover period? | Base: If Croatia",,Lien_vers_fl_538_volume_B.xlsx
Q8_1,Q8_1 Do you think that the euro...? Has made travelling easier and less costly | Base: All,,Lien_vers_fl_538_volume_B.xlsx
Q8_2,Q8_2 Do you think that the euro...? Has reduced banking charges when travelling in different EU countries (e.g. when withdrawing money from an ATM) | Base: All,,Lien_vers_fl_538_volume_B.xlsx
Q8_3,Q8_3 Do you think that the euro...? Has made it easier to do business in different EU countries | Base: All,,Lien_vers_fl_538_volume_B.xlsx
Q8_4,"Q8_4 Do you think that the euro...? Has made it easier to compare prices and shop in different EU countries, including online | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q9,"Q9 Do you think that the degree to which economic policy, including budgetary policies, is coordinated in the euro area is appropriate? Should there be more or less coordination among euro-area governments? | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q10_1,"Q10_1 Governments in all euro-area countries are implementing various economic reforms, such as labour market reforms, pension, social security or healthcare reforms, reforms of education systems or market reforms to open sectors to competition. Would you agree or disagree with the following statements related to such reforms? There is a need for significant reforms to improve the performance of our economy | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q10_2,"Q10_2 Governments in all euro-area countries are implementing various economic reforms, such as labour market reforms, pension, social security or healthcare reforms, reforms of education systems or market reforms to open sectors to competition. Would you agree or disagree with the following statements related to such reforms? I think successful reforms in other euro-area countries have facilitated reforms in our country | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q10_3,"Q10_3 Governments in all euro-area countries are implementing various economic reforms, such as labour market reforms, pension, social security or healthcare reforms, reforms of education systems or market reforms to open sectors to competition. Would you agree or disagree with the following statements related to such reforms? Governments need to save more today in order to prepare public finances for the ageing of populations | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q10_4,"Q10_4 Governments in all euro-area countries are implementing various economic reforms, such as labour market reforms, pension, social security or healthcare reforms, reforms of education systems or market reforms to open sectors to competition. Would you agree or disagree with the following statements related to such reforms? The retirement age should be increased to ensure sustainability of the pension system | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q11_1,"Q11_1 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Labour market | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q11_3,"Q11_3 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Pension system | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q12,"Q12 What is your expectation regarding the inflation rate this year? Compared to last year, will it be: | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q13,"Q13 What are your thoughts about the most recent EU financial support for EU Member States to overcome the COVID-19 crisis? Do you think it was good or not good to provide… a recovery plan of 723 billion euros supporting  all Member States, through grants and loans,  on conditions that they make green, digital and social investments and reforms? | Base: All",,Lien_vers_fl_538_volume_B.xlsx
Q1a,Q1a Have you already used euro banknotes or coins? | Base: All,,Lien_vers_fl_548_volume_B.xlsx
Q3,Q3 And which of these following statements do you think is correct? | Base: All,,Lien_vers_fl_548_volume_B.xlsx
Q4a,"Q4a According to you, how many EU countries have already introduced the euro? | Base: All",,Lien_vers_fl_548_volume_B.xlsx
Q4b,"Q4b In your opinion, is (THIS COUNTRY) ready to introduce the euro? | Base: All",,Lien_vers_fl_548_volume_B.xlsx
Q4c,Q4c When do you think the euro will be introduced in [THIS COUNTRY]? | Base: All,,Lien_vers_fl_548_volume_B.xlsx
Q5,Q5 To what extent do you feel informed about the euro? Do you feel: | Base: All,,Lien_vers_fl_548_volume_B.xlsx
Q6,"Q6 Before the euro is introduced in [THIS COUNTRY] there would normally be an information campaign on the changeover. For each of the following institutions or groups, please tell me if you would trust information they provide on the changeover to the euro? [MULTIPLE ANSWERS] | Base: All",,Lien_vers_fl_548_volume_B.xlsx
Q7,"Q7 In your view, which of the following issues about the euro are essential to be covered in priority by the information campaign on the changeover to the euro in [THIS COUNTRY]? [MULTIPLE ANSWERS] | Base: All",,Lien_vers_fl_548_volume_B.xlsx
Q9,Q9 What consequences do you think the introduction of the euro has had in the countries that are already using the euro? | Base: All,,Lien_vers_fl_548_volume_B.xlsx
Q10_1,Q10_1 Do you think the introduction of the euro would have positive or negative consequences for.…? THIS COUNTRY | Base: All,,Lien_vers_fl_548_volume_B.xlsx
Q10_2,Q10_2 Do you think the introduction of the euro would have positive or negative consequences for.…? You personally | Base: All,,Lien_vers_fl_548_volume_B.xlsx
Q11,"Q11 Generally speaking, are you personally more in favour or against the idea of introducing the euro in (THIS COUNTRY)? | Base: All",,Lien_vers_fl_548_volume_B.xlsx
Q12,Q12 When would you like the euro to become your currency? | Base: All,,Lien_vers_fl_548_volume_B.xlsx
Q13,"Q13 What impact, if any, do you think the introduction of the euro will have on prices in (THIS COUNTRY)? | Base: All",,Lien_vers_fl_548_volume_B.xlsx
Q14_1,Q14_1 Could you tell me for each of the following statements if you agree or disagree…? You personally will manage to adapt to the replacement of the (NATIONAL CURRENCY) by the euro | Base: All,,Lien_vers_fl_548_volume_B.xlsx
Q14_3,Q14_3 Could you tell me for each of the following statements if you agree or disagree…? Adopting the euro will mean that (THIS COUNTRY) will lose control over its economic policy | Base: All,,Lien_vers_fl_548_volume_B.xlsx
Q14_4,Q14_4 Could you tell me for each of the following statements if you agree or disagree…? Adopting the euro will mean that (THIS COUNTRY) will lose a part of its identity | Base: All,,Lien_vers_fl_548_volume_B.xlsx
Q1_1,Q1_1 How often do you …follow news related to the war in Ukraine,,fl_506_volume_B.xlsx
Q1_2,Q1_2 How often do you …discuss the war in Ukraine with friends and relatives,,fl_506_volume_B.xlsx
Q2_1,Q2_1 How satisfied or dissatisfied are you with the way the following have reacted to the war in Ukraine? (NATIONALITY) authorities,,fl_506_volume_B.xlsx
Q2_2,Q2_2 How satisfied or dissatisfied are you with the way the following have reacted to the war in Ukraine? The European Union,,fl_506_volume_B.xlsx
Q2_3,Q2_3 How satisfied or dissatisfied are you with the way the following have reacted to the war in Ukraine? NATO,,fl_506_volume_B.xlsx
Q2_4,Q2_4 How satisfied or dissatisfied are you with the way the following have reacted to the war in Ukraine? The United Nations,,fl_506_volume_B.xlsx
Q2_5,Q2_5 How satisfied or dissatisfied are you with the way the following have reacted to the war in Ukraine? The United States,,fl_506_volume_B.xlsx
Q2_6,Q2_6 How satisfied or dissatisfied are you with the way the following have reacted to the war in Ukraine? Citizens in (OUR COUNTRY),,fl_506_volume_B.xlsx
Q3_1,"Q3_1 How much do you agree or disagree with each of the following statements? Since the war in Ukraine started, the EU has been united in responding to the war",,fl_506_volume_B.xlsx
Q3_2,Q3_2 How much do you agree or disagree with each of the following statements? The European Union was fast in responding to the war in Ukraine,,fl_506_volume_B.xlsx
Q3_3,"Q3_3 How much do you agree or disagree with each of the following statements? Since the war started, the EU has shown solidarity with Ukraine",,fl_506_volume_B.xlsx
Q3_4,Q3_4 How much do you agree or disagree with each of the following statements? The war in Ukraine shows we need greater military cooperation within the EU,,fl_506_volume_B.xlsx
Q3_5,Q3_5 How much do you agree or disagree with each of the following statements? I feel more European since the war in Ukraine,,fl_506_volume_B.xlsx
Q3_6,Q3_6 How much do you agree or disagree with each of the following statements? I feel sympathy towards Ukrainians,,fl_506_volume_B.xlsx
Q3_7,Q3_7 How much do you agree or disagree with each of the following statements? Ukraine is part of the European family,,fl_506_volume_B.xlsx
Q3_8,Q3_8 How much do you agree or disagree with each of the following statements? Ukraine should join the EU when it is ready,,fl_506_volume_B.xlsx
Q3_9,Q3_9 How much do you agree or disagree with each of the following statements? Russian authorities are responsible first and foremost for the current situation,,fl_506_volume_B.xlsx
Q3_10,Q3_10 How much do you agree or disagree with each of the following statements? A distinction should be made between the Russian leadership and Russian people,,fl_506_volume_B.xlsx
Q3_11,Q3_11 How much do you agree or disagree with each of the following statements? I am personally worried about the war in Ukraine,,fl_506_volume_B.xlsx
Q4_1,"Q4_1 For each of the following measures that have been announced by the EU to respond to the war in Ukraine, please tell me if you approve them or not. Economic sanctions against Russia",,fl_506_volume_B.xlsx
Q4_2,"Q4_2 For each of the following measures that have been announced by the EU to respond to the war in Ukraine, please tell me if you approve them or not. Sanctions against wealthy Russians (oligarchs)",,fl_506_volume_B.xlsx
Q4_3,"Q4_3 For each of the following measures that have been announced by the EU to respond to the war in Ukraine, please tell me if you approve them or not. Financial support to Ukraine",,fl_506_volume_B.xlsx
Q4_4,"Q4_4 For each of the following measures that have been announced by the EU to respond to the war in Ukraine, please tell me if you approve them or not. Financing the purchase and supply of military equipment to Ukraine",,fl_506_volume_B.xlsx
Q4_5,"Q4_5 For each of the following measures that have been announced by the EU to respond to the war in Ukraine, please tell me if you approve them or not. Providing humanitarian support to the people affected by the war",,fl_506_volume_B.xlsx
Q4_6,"Q4_6 For each of the following measures that have been announced by the EU to respond to the war in Ukraine, please tell me if you approve them or not. Banning state-owned Russian media from broadcasting in the EU",,fl_506_volume_B.xlsx
Q4_7,"Q4_7 For each of the following measures that have been announced by the EU to respond to the war in Ukraine, please tell me if you approve them or not. Welcoming in the EU people fleeing the war",,fl_506_volume_B.xlsx
Q5_1,"Q5_1 Generally speaking, how much do you trust the following sources of information regarding the war in Ukraine? The (NATIONALITY) authorities",,fl_506_volume_B.xlsx
Q5_2,"Q5_2 Generally speaking, how much do you trust the following sources of information regarding the war in Ukraine? The European authorities",,fl_506_volume_B.xlsx
Q7,"Q7 And you, personally, what kind of action(s) would you be ready to take to cut down on your energy consumption and your energy bills? [MULTIPLE ANSWERS]",,fl_506_volume_B.xlsx
Q1_1,"Q1_1 Generally speaking, do you think that…? Having the euro is a good or a bad thing for your country. | Base: All",,fl_501_volume_B.xlsx
Q1_2,"Q1_2 Generally speaking, do you think that…? Having the euro is a good or bad thing for the EU. | Base: All",,fl_501_volume_B.xlsx
Q5,"Q5 Are you in favour of abolishing 1- and 2 euro cent coins in the Euro area and applying mandatory up- and down-rounding of the final sum of purchase in shops and supermarkets (i.e. prices can still be set at any cent amount but the final sum of purchase is rounded at the tills to 0 or 5 cent, depending on whether the sum is closer to 0 or to 5)? | Base: All",,fl_501_volume_B.xlsx
Q6,"Q6 Today, when you are buying things, do you tend to convert from the price in euro to the (NATIONAL CURRENCY)? | Base: All",,fl_501_volume_B.xlsx
Q9_1,"Q9_1 Governments in all euro-area countries are implementing various economic reforms, such as labour market reforms, pension, social security or healthcare reforms, reforms of education systems or market reforms to open sectors to competition. Would you agree or disagree with the following statements related to such reforms? There is a need for significant reforms to improve the performance of our economy | Base: All",,fl_501_volume_B.xlsx
Q9_2,"Q9_2 Governments in all euro-area countries are implementing various economic reforms, such as labour market reforms, pension, social security or healthcare reforms, reforms of education systems or market reforms to open sectors to competition. Would you agree or disagree with the following statements related to such reforms? I think successful reforms in other euro-area countries have facilitated reforms in our country | Base: All",,fl_501_volume_B.xlsx
Q10_1,"Q10_1 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Labour market | Base: All",,fl_501_volume_B.xlsx
Q10_2,"Q10_2 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Health system | Base: All",,fl_501_volume_B.xlsx
Q10_3,"Q10_3 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Pension system | Base: All",,fl_501_volume_B.xlsx
Q10_4,"Q10_4 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Social security system | Base: All",,fl_501_volume_B.xlsx
Q10_5,"Q10_5 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Market reforms, as in telecom, gas/electricity (e.g. opening sectors for free competition, privatisation) | Base: All",,fl_501_volume_B.xlsx
Q10_6,"Q10_6 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Taxation | Base: All",,fl_501_volume_B.xlsx
Q10_7,"Q10_7 In your opinion, how important is it that the government in (OUR COUNTRY)  should introduce reforms in each of the following areas to help increase growth and employment? Education systems | Base: All",,fl_501_volume_B.xlsx
Q11,"Q11 What is your expectation regarding the inflation rate this year? Compared to last year, will it be: | Base: All",,fl_501_volume_B.xlsx
Q12_1,Q12_1 What are your thoughts about the most recent EU financial support for EU Member States to overcome the COVID-19 crisis? Do you think it was good or not good to provide… loans to help interested Member States keep people in employment? | Base: All,,fl_501_volume_B.xlsx
Q12_2,"Q12_2 What are your thoughts about the most recent EU financial support for EU Member States to overcome the COVID-19 crisis? Do you think it was good or not good to provide… a recovery plan of 750 billion euros supporting  all Member States, through grants and loans,  on conditions that they make green, digital and social investments and reforms? | Base: All",,fl_501_volume_B.xlsx
QA1_1,QA1.1. How would you judge the current situation in each of the following?:-The situation in (OUR COUNTRY) in general,QA1.1. Comment jugez-vous la situation actuelle de chacun des domaines suivants ?:-La situation en (NOTRE PAYS) en général,Lien_vers_Eurobaromètre_Standard_STD102_Autumn_2024_volume_B.xlsx
QA1_4,QA1.4. How would you judge the current situation in each of the following?:-Your personal job situation,QA1.4. Comment jugez-vous la situation actuelle de chacun des domaines suivants ?:-Votre situation professionnelle,Lien_vers_Eurobaromètre_Standard_STD102_Autumn_2024_volume_B.xlsx
