sheet_id,question_en,question_fr,file_name
QA15_5,QA15.5. Please tell whether you agree or disagree with each of the following?   :-There are enough successful prosecutions in (OUR COUNTRY) to deter people from corrupt practices,QA15.5. Pourriez-vous dire si vous êtes d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-Il existe suffisamment de poursuites judiciaires couronnées de succès en (NOTRE PAYS) pour dissuader les gens de pratiquer la corruption,Lien_vers_Corruption_ebs_523_volume_B.xlsx
QA15_6,QA15.6. Please tell whether you agree or disagree with each of the following?   :-High-level corruption cases are not pursued sufficiently in (OUR COUNTRY),QA15.6. Pourriez-vous dire si vous êtes d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-Les cas de corruption à des fonctions de haut niveau ne sont pas suffisamment poursuivis en (NOTRE PAYS),Lien_vers_Corruption_ebs_523_volume_B.xlsx
QA15_7,QA15.7. Please tell whether you agree or disagree with each of the following?   :-(NATIONALITY) Government efforts to combat corruption are effective,QA15.7. Pourriez-vous dire si vous êtes d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-Les efforts du Gouvernement (NATIONALITÉ) pour combattre la corruption sont efficaces,Lien_vers_Corruption_ebs_523_volume_B.xlsx
QA15_8,QA15.8. Please tell whether you agree or disagree with each of the following?   :-Too-close links between business and politics in (OUR COUNTRY) lead to corruption,QA15.8. Pourriez-vous dire si vous êtes d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-Des liens trop étroits entre le monde des affaires et les hommes et femmes politiques en (NOTRE PAYS) mènent à la corruption,Lien_vers_Corruption_ebs_523_volume_B.xlsx
QA15_9,QA15.9. Please tell whether you agree or disagree with each of the following?   :-Bribery and the use of connections is often the easiest way to obtain certain public services in (OUR COUNTRY),QA15.9. Pourriez-vous dire si vous êtes d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-La corruption ou l'usage de relations est souvent le moyen le plus facile pour avoir accès à certains services publics en (NOTRE PAYS),Lien_vers_Corruption_ebs_523_volume_B.xlsx
QA15_10,QA15.10. Please tell whether you agree or disagree with each of the following?   :-There is sufficient transparency and supervision of the financing of political parties in (OUR COUNTRY),QA15.10. Pourriez-vous dire si vous êtes d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-Il y a suffisamment de transparence et de supervision des financements des partis politiques en (NOTRE PAYS),Lien_vers_Corruption_ebs_523_volume_B.xlsx
QA15_11,"QA15.11. Please tell whether you agree or disagree with each of the following?   :-In (OUR COUNTRY), the only way to succeed in business is to have political connections","QA15.11. Pourriez-vous dire si vous êtes d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-En (NOTRE PAYS), la seule façon de réussir dans les affaires est d'avoir des relations dans le monde politique",Lien_vers_Corruption_ebs_523_volume_B.xlsx
QA15_12,"QA15.12. Please tell whether you agree or disagree with each of the following?   :-In (OUR COUNTRY), favouritism and corruption hamper business competition","QA15.12. Pourriez-vous dire si vous êtes d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-En (NOTRE PAYS), le favoritisme et la corruption entravent la concurrence dans les affaires",Lien_vers_Corruption_ebs_523_volume_B.xlsx
QA15_13,"QA15.13. Please tell whether you agree or disagree with each of the following?   :-In (OUR COUNTRY), measures against corruption are applied impartially and without ulterior motives","QA15.13. Pourriez-vous dire si vous êtes d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-En (NOTRE PAYS), les mesures contre la corruption sont appliquées de manière impartiale et sans arrière-pensées",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D11,D11. How old are you?,D11. Quel est votre âge ?,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D11R,D11R. How old are you?,D11R. Quel est votre âge ?,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D1,D1. In political matters people talk of ''the left'' and ''the right''. How would you place your views on this scale?,"D1. A propos de politique, les gens parlent de 'la gauche' et de 'la droite'. Vous-même, pourriez-vous situer votre position sur cette échelle de 1 à 10, où '1' signifie 'gauche' et '10' signifie 'droite' ? Quel numéro décrit le mieux votre position ?",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D1_2,D1.2. Left-right political scale,D1.2. Echelle politique gauche-droite,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D1_3,D1.3. Left-right political scale,D1.3. Echelle politique gauche-droite,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D7,D7. Which of the following best corresponds to your own current situation? ,D7. Laquelle des propositions suivantes correspond le mieux à votre situation actuelle ?,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D7R,D7R. Marital status,D7R. Situation familiale,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D8,D8. How old were you when you stopped full-time education?,D8. À quel âge avez-vous arrêté vos études à temps complet ?,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D8c,D8c. What is the highest level of education you completed?,D8c. Quel est le niveau d'études le plus élevé que vous avez atteint ?,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D10,D10. Gender,D10. Sexe,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D15a,D15a. What is your current occupation?,D15a. Quelle est votre profession actuelle ?,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D15a_2,D15a.2. Socio-professional category,D15a.2. Catégorie socioprofessionnelle,Lien_vers_Corruption_ebs_523_volume_B.xlsx
C14,C14. Socio-professional category,C14. Catégorie socioprofessionnelle,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D15b,D15b. Did you do any paid work in the past? What was your last occupation?,D15b. Exerciez-vous une activité professionnelle rémunérée auparavant ? Laquelle en dernier lieu ?,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D15b_2,D15b.2. Previous socio-professional category,D15b.2. Catégorie socioprofessionnelle précédente,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D25,D25. Would you say you live in a...?,D25. Diriez-vous que vous vivez?,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D40a,"D40a. How many people aged 15 years or more live in your household, yourself included? ","D40a. Combien de personnes âgées de 15 ans et plus vivent dans votre foyer, y compris vous-même ?",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D40b,D40b. How many children less than 10 years old live in your household? ,D40b. Combien d'enfants de moins de 10 ans vivent dans votre foyer ?  ,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D40c,D40c. How many children aged 10 to 14 years old live in your household? ,D40c. Combien d'enfants de 10 à 14 ans vivent dans votre foyer ?  ,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D40,D40. Household composition,D40. Composition du ménage,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D40R,D40R. One-person households composition,D40R. Compostion des ménages d'une personne,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D60,"D60. During the last twelve months, would you say you had difficulties to pay your bills at the end of the month...?","D60. Sur ces douze derniers mois, diriez-vous que vous avez eu des difficultés à payer toutes vos factures à la fin du mois ... ?",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D62_1,"D62.1. Could you tell if?:-You use the Internet at home, in your home","D62.1. Pouvez-vous dire si… ?:-Vous utilisez Internet chez vous, à votre domicile",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D62_2,D62.2. Could you tell if?:-You use the Internet on your place of work,D62.2. Pouvez-vous dire si… ?:-Vous utilisez Internet sur votre lieu de travail,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D62_3,"D62.3. Could you tell if?:-You use the Internet on your mobile device (laptop, smartphone, tablet, etc.)","D62.3. Pouvez-vous dire si… ?:-Vous utilisez Internet sur votre appareil mobile (ordinateur portable, smartphone, tablette, etc.)",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D62_4,"D62.4. Could you tell if?:-You use the Internet somewhere else (school, university, cyber-café, etc.)","D62.4. Pouvez-vous indiquer si?:-Vous utilisez Internet ailleurs (école, université, cyber-cafés, etc.)",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D62R,D62R. Use of the Internet,D62R. Utilisation Internet,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D63,D63. Do you see yourself and your household belonging to...?,"D63. Vous considérez-vous, vous et votre foyer, comme appartenant à...?",Lien_vers_Corruption_ebs_523_volume_B.xlsx
C2,C2. Political interest index,C2. Indice d'intérêt pour la politique,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D71_1,"D71.1. When you get together with friends or relatives, would you say you discuss frequently, occasionally or never about...:-National political matters","D71.1. Quand vous vous retrouvez avec des amis ou des proches, diriez-vous que vous discutez fréquemment, occasionnellement ou jamais à propos … ? :-De sujets de politique nationale",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D71_2,"D71.2. When you get together with friends or relatives, would you say you discuss frequently, occasionally or never about...:-European political matters","D71.2. Quand vous vous retrouvez avec des amis ou des proches, diriez-vous que vous discutez fréquemment, occasionnellement ou jamais à propos … ? :-De sujets de politique européenne",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D71_3,"D71.3. When you get together with friends or relatives, would you say you discuss frequently, occasionally or never about...:-Local political matters","D71.3. Quand vous vous retrouvez avec des amis ou des proches, diriez-vous que vous discutez fréquemment, occasionnellement ou jamais à propos … ? :-De sujets de politique locale",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D73_1,"D73.1. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…?  :-(OUR COUNTRY)","D73.1. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ?  :-En (NOTRE PAYS)",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D73_2,"D73.2. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…?  :-The European Union","D73.2. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ?  :-Dans l'Union européenne",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D73_3,"D73.3. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…?  :-The USA","D73.3. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ?  :-Aux Etats-Unis",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D78,"D78. In general, does the EU conjure up for you a very positive, fairly positive, neutral, fairly negative or very negative image? ","D78. En général, l'Union européenne évoque-t-elle pour vous une image très positive, assez positive, neutre, assez négative ou très négative ?",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D18a,"D18a. On the whole, are you very satisfied, fairly satisfied, not very satisfied or not at all satisfied with the way democracy works in (OUR COUNTRY)? ","D18a. Dans l'ensemble, êtes-vous très satisfait(e), plutôt satisfait(e), plutôt pas satisfait(e) ou pas du tout satisfait(e) du fonctionnement de la démocratie en (NOTRE PAYS) ?",Lien_vers_Corruption_ebs_523_volume_B.xlsx
D18b,D18b. And how about the way democracy works in the EU? ,D18b. Et du fonctionnement de la démocratie dans l'UE ?,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D19_1,D19.1. To what extent do you agree or disagree with each of the following statements? :-I understand how the EU works,D19.1. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?:-Je comprends le fonctionnement de l'Union européenne,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D19_2,D19.2. To what extent do you agree or disagree with each of the following statements? :-(OUR COUNTRY) could better face the future outside the EU,D19.2. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?:-La (NOTRE PAYS) pourrait mieux faire face au futur si elle était en dehors de l'Union européenne,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D19_3,D19.3. To what extent do you agree or disagree with each of the following statements? :-More decisions should be taken at EU level,D19.3. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?:-Plus de décisions devraient être prises au niveau de l'Union européenne,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D72_1,D72.1. To what extent do you agree or disagree with each of the following statements.  :-My voice counts in the EU,D72.1. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-Ma voix compte dans l'Union européenne,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D72_2,D72.2. To what extent do you agree or disagree with each of the following statements.  :-My voice counts in (OUR COUNTRY),D72.2. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-Ma voix compte en (NOTRE PAYS),Lien_vers_Corruption_ebs_523_volume_B.xlsx
D72_3,D72.3. To what extent do you agree or disagree with each of the following statements.  :-(OUR COUNTRY)'s voice counts in the EU,D72.3. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?  :-La voix de la (NOTRE PAYS) compte dans l'Union européenne,Lien_vers_Corruption_ebs_523_volume_B.xlsx
D4,"D4 In the last two years, have you been involved in any dispute which has gone to court? | Base: All",,Lien_vers_fl_503_volume_B.xlsx
Q1,"Q1 From what you know, how would you rate the justice system in (THIS COUNTRY) in terms of the independence of courts and judges? Would you say it is very good, fairly good, fairly bad or very bad? | Base: All",,Lien_vers_fl_503_volume_B.xlsx
Q2a_1,Q2a_1 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from government and politicians | Base: If Fairly bad or Very bad at Q1,,Lien_vers_fl_503_volume_B.xlsx
Q2a_2,Q2a_2 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from economic or other specific interests | Base: If Fairly bad or Very bad at Q1,,Lien_vers_fl_503_volume_B.xlsx
Q2a_3,Q2a_3 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): The status and position of judges do not sufficiently guarantee their independence | Base: If Fairly bad or Very bad at Q1,,Lien_vers_fl_503_volume_B.xlsx
Q2a_1f,Q2a_1f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from government and politicians | Base: All,,Lien_vers_fl_503_volume_B.xlsx
Q2a_2f,Q2a_2f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): Interference or pressure from economic or other specific interests | Base: All,,Lien_vers_fl_503_volume_B.xlsx
Q2a_3f,Q2a_3f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): The status and position of judges do not sufficiently guarantee their independence | Base: All,,Lien_vers_fl_503_volume_B.xlsx
Q2b_1,Q2b_1 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): No interference or pressure from government and politicians | Base: If Very good or Fairly good at Q1,,Lien_vers_fl_503_volume_B.xlsx
Q2b_2,Q2b_2 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):No interference or pressure from economic or other specific interests | Base: If Very good or Fairly good at Q1,,Lien_vers_fl_503_volume_B.xlsx
Q2b_3,Q2b_3 Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):The status and position of judges sufficiently guarantee their independence | Base: If Very good or Fairly good at Q1,,Lien_vers_fl_503_volume_B.xlsx
Q2b_1f,Q2b_1f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY): No interference or pressure from government and politicians | Base: All,,Lien_vers_fl_503_volume_B.xlsx
Q2b_2f,Q2b_2f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):No interference or pressure from economic or other specific interests | Base: All,,Lien_vers_fl_503_volume_B.xlsx
Q2b_3f,Q2b_3f Could you tell me to what extent each of the following reasons explains your rating of the independence of the justice system in (THIS COUNTRY):The status and position of judges sufficiently guarantee their independence | Base: All,,Lien_vers_fl_503_volume_B.xlsx
D1r1,D1r1 How old are you? 4 categories | Base: All,,Lien_vers_fl_503_volume_B.xlsx
D1r2,D1r2 How old are you? 6 categories | Base: All,,Lien_vers_fl_503_volume_B.xlsx
D2,D2 Which of the following describes how you think of yourself? | Base: All,,Lien_vers_fl_503_volume_B.xlsx
D3a,D3a What is your nationality? Please tell me the country(ies) that applies(y). | Base: All,,Lien_vers_fl_503_volume_B.xlsx
D5,D5 How old were you when you stopped full-time education? | Base: All,,Lien_vers_fl_503_volume_B.xlsx
D6,"D6 As far as your current occupation is concerned, would you say you are…? | Base: All",,Lien_vers_fl_503_volume_B.xlsx
D6r,"D6r As far as your current occupation is concerned, would you say you are…? | Base: All",,Lien_vers_fl_503_volume_B.xlsx
D13,D13 Would you say you live in a...? | Base: All,,Lien_vers_fl_503_volume_B.xlsx
D22,"D22 How many people aged 15 years or more live in your household, yourself included? | Base: All",,Lien_vers_fl_503_volume_B.xlsx
T1,B Fieldwork country,B Pays du travail de terrain,ebs_509_volume_B.xlsx
T2,Q1NAT What is your nationality? Please tell me the country(ies) that applies(y).,Q1NAT Quelle est votre nationalité ? Veuillez indiquer le(s) pays qui s'applique(nt).,ebs_509_volume_B.xlsx
T3,"QB1 How important or not is a social Europe to you personally (that is to say, a Europe that cares for equal opportunities, access to the labour market, fair working conditions, and social protection and inclusion)?","QB1 Dans quelle mesure une Europe sociale est-elle importante ou non pour vous personnellement (c'est-à-dire une Europe qui se préoccupe de l'égalité des chances, de l'accès au marché du travail, des conditions de travail équitables, de la protection et de l'insertion sociales) ?",ebs_509_volume_B.xlsx
T4,"QB2a In your opinion, which elements are the most important for the EU's economic and social development? Firstly?","QB2a Selon vous, quels sont les éléments les plus importants pour le développement économique et social de l'Union européenne ? Premièrement ?",ebs_509_volume_B.xlsx
T5,QB2b And then?,QB2b Et ensuite ?,ebs_509_volume_B.xlsx
T6,"QB2T. In your opinion, which elements are the most important for the EUs economic and social development? Firstly? And then? ","QB2T. Selon vous, quels sont les éléments les plus importants pour le développement économique et social de l'Union européenne ? Premièrement ? Et ensuite ? ",ebs_509_volume_B.xlsx
T7,"QB3 And how serious a problem do you think a lack of social rights is right now? Please use a scale from 1 to 10 with '1' meaning it is ""not at all a serious problem"" and '10' meaning it is ""an extremely serious problem""","QB3 Et dans quelle mesure, selon vous, le manque de droits sociaux est-il un problème sérieux actuellement ? Veuillez utiliser une échelle de 1 à 10, 1 signifiant ""pas du tout un problème sérieux"" et 10, ""un problème extrêmement sérieux""",ebs_509_volume_B.xlsx
T8,"QB4.1 For each of the following areas, please indicate if you believe that more decision-making should take place at European level or on the contrary, that less decision-making should take place at European level. :- Dealing with health issues (N)","QB4.1 Pour chacun des domaines suivants, veuillez indiquer si vous pensez que davantage de décisions devraient être prises au niveau européen ou, au contraire, que moins de décisions devraient être prises au niveau européen. :- Traiter les questions de santé",ebs_509_volume_B.xlsx
T9,"QB4.2 For each of the following areas, please indicate if you believe that more decision-making should take place at European level or on the contrary, that less decision-making should take place at European level. :- Dealing with social security issues (N)","QB4.2 Pour chacun des domaines suivants, veuillez indiquer si vous pensez que davantage de décisions devraient être prises au niveau européen ou, au contraire, que moins de décisions devraient être prises au niveau européen. :- Traiter les questions relatives à la sécurité sociale",ebs_509_volume_B.xlsx
T10,"QB4b For each of the following areas, please tell me if you believe that more decision-making should take place at European level or on the contrary, that less decision-making should take place at European level. :- Dealing with health issues and social security","QB4b Pour chacun des domaines suivants, veuillez me dire si vous pensez que plus de prise de décision devrait avoir lieu au niveau européen ou au contraire, que moins de prise de décision devrait avoir lieu au niveau européen. :- Traiter les questions de santé et les questions relatives à la sécurité sociale",ebs_509_volume_B.xlsx
T11,"QB4.3 For each of the following areas, please indicate if you believe that more decision-making should take place at European level or on the contrary, that less decision-making should take place at European level. :- Supporting education, training and skills (N)","QB4.3 Pour chacun des domaines suivants, veuillez indiquer si vous pensez que davantage de décisions devraient être prises au niveau européen ou, au contraire, que moins de décisions devraient être prises au niveau européen. :- Soutenir l'éducation, la formation et les compétences",ebs_509_volume_B.xlsx
T12,"QB4.4 For each of the following areas, please indicate if you believe that more decision-making should take place at European level or on the contrary, that less decision-making should take place at European level. :- Promoting equal treatment of women and men (M)","QB4.4 Pour chacun des domaines suivants, veuillez indiquer si vous pensez que davantage de décisions devraient être prises au niveau européen ou, au contraire, que moins de décisions devraient être prises au niveau européen. :- Promouvoir l'égalité de traitement entre les femmes et les hommes",ebs_509_volume_B.xlsx
T13,"QB4.5 For each of the following areas, please indicate if you believe that more decision-making should take place at European level or on the contrary, that less decision-making should take place at European level. :- Protecting the environment and reducing climate change (M)","QB4.5 Pour chacun des domaines suivants, veuillez indiquer si vous pensez que davantage de décisions devraient être prises au niveau européen ou, au contraire, que moins de décisions devraient être prises au niveau européen. :- Protéger l'environnement et réduire le changement climatique",ebs_509_volume_B.xlsx
T14,"QB4.6 For each of the following areas, please indicate if you believe that more decision-making should take place at European level or on the contrary, that less decision-making should take place at European level. :- Stimulating sustainable investment and job creation (M)","QB4.6 Pour chacun des domaines suivants, veuillez indiquer si vous pensez que davantage de décisions devraient être prises au niveau européen ou, au contraire, que moins de décisions devraient être prises au niveau européen. :- Stimuler l'investissement durable et la création d'emplois",ebs_509_volume_B.xlsx
T15,"QB4.7 For each of the following areas, please indicate if you believe that more decision-making should take place at European level or on the contrary, that less decision-making should take place at European level. :- Promoting digitalisation and automation (N)","QB4.7 Pour chacun des domaines suivants, veuillez indiquer si vous pensez que davantage de décisions devraient être prises au niveau européen ou, au contraire, que moins de décisions devraient être prises au niveau européen. :- Promouvoir la transition numérique et l'automatisation",ebs_509_volume_B.xlsx
T16,"QB4.8 For each of the following areas, please indicate if you believe that more decision-making should take place at European level or on the contrary, that less decision-making should take place at European level. :- Promoting decent working conditions in the EU and abroad","QB4.8 Pour chacun des domaines suivants, veuillez indiquer si vous pensez que davantage de décisions devraient être prises au niveau européen ou, au contraire, que moins de décisions devraient être prises au niveau européen. :- Promouvoir des conditions de travail décentes dans l'Union européenne et à l'étranger",ebs_509_volume_B.xlsx
T17,"QB5 In 2017 the EU proclaimed the European Pillar of Social Rights, which sets out 20 key principles and rights to support fair and well-functioning labour markets and welfare systems in the EU. Have you ever heard, read, or seen anything about the European Pillar of Social Rights before this interview?","QB5 En 2017, l'Union européenne a proclamé le socle européen des droits sociaux, qui définit 20 principes et droits fondamentaux devant contribuer au bon fonctionnement et à l'équité des marchés du travail et des systèmes de protection sociale dans l'UE. Avez-vous déjà entendu, lu ou vu quelque chose à propos du socle européen des droits sociaux avant cet entretien ?",ebs_509_volume_B.xlsx
T18,QB6.1 To what extent do you agree or disagree with the following statements about the European Pillar of Social Rights? :- This initiative will strengthen employment and social inclusion in the EU as a whole,QB6.1 Dans quelle mesure êtes-vous d'accord ou non avec les déclarations suivantes concernant le socle européen des droits sociaux ? :- Cette initiative renforcera l'emploi et l'inclusion sociale dans l'ensemble de l'Union Européenne,ebs_509_volume_B.xlsx
T19,QB6.2 To what extent do you agree or disagree with the following statements about the European Pillar of Social Rights? :- The success of the European Pillar of Social Rights will depend on the implementation of these rights in (OUR COUNTRY),QB6.2 Dans quelle mesure êtes-vous d'accord ou non avec les déclarations suivantes concernant le socle européen des droits sociaux ? :- Le succès du socle européen des droits sociaux dépendra de l'application de ces droits en [NOTRE PAYS],ebs_509_volume_B.xlsx
T20,"QB7 Generally speaking, do you think that in the future social rights issues will play a more important, less important or about the same role in building a stronger EU?","QB7 D'une manière générale, pensez-vous que les questions relatives aux droits sociaux joueront à l'avenir un rôle plus important, moins important ou à peu près le même dans la construction d'une Union européenne plus forte ?",ebs_509_volume_B.xlsx
T21,QB8 Which of the following would you consider to be the most important for the future of Europe?,"QB8 Quels domaines, parmi les suivants, vous semblent les plus importants pour l'avenir de l'Europe ?",ebs_509_volume_B.xlsx
T22,QB9 In which of the following areas do you think the (NATIONALITY) government should take action to prepare the future of Europe?,"QB9 Dans quels domaines, parmi les suivants, pensez-vous que le gouvernement (NATIONALITÉ) devrait agir pour préparer l'avenir de l'Europe ?",ebs_509_volume_B.xlsx
T23,QB10 In which of the following areas do you think the European Union should take action to prepare the future of Europe?,"QB10 Dans quels domaines, parmi les suivants, pensez-vous que l'Union européenne devrait agir pour préparer l'avenir de l'Europe ?",ebs_509_volume_B.xlsx
T24,"QB11 Thinking forward to 2030, do you believe there will be a more social Europe (that is to say, a Europe that takes care of equal opportunities, access to the labour market, fair working conditions, and social protection and inclusion)?","QB11 À l'horizon 2030, pensez-vous qu'il y aura une Europe plus sociale (c'est-à-dire une Europe qui veille à l'égalité des chances, à l'accès au marché du travail, à des conditions de travail équitables, à la protection et à l'insertion sociales) ?",ebs_509_volume_B.xlsx
T25,SD1.1 In political matters people talk of 'the left' and 'the right'. How would you place your views on this scale?,"SD1.1 A propos de politique, les gens parlent de 'la gauche' et de 'la droite'. Vous-même, pourriez-vous situer votre position sur cette échelle de 1 à 10, où '1' signifie 'gauche' et '10' signifie 'droite' ? Quel numéro décrit le mieux votre position ?",ebs_509_volume_B.xlsx
T26,SD1.2 In political matters people talk of 'the left' and 'the right'. How would you place your views on this scale?,"SD1.2 A propos de politique, les gens parlent de 'la gauche' et de 'la droite'. Vous-même, pourriez-vous situer votre position sur cette échelle de 1 à 10, où '1' signifie 'gauche' et '10' signifie 'droite' ? Quel numéro décrit le mieux votre position ?",ebs_509_volume_B.xlsx
T27,SD1.3 In political matters people talk of 'the left' and 'the right'. How would you place your views on this scale?,"SD1.3 A propos de politique, les gens parlent de 'la gauche' et de 'la droite'. Vous-même, pourriez-vous situer votre position sur cette échelle de 1 à 10, où '1' signifie 'gauche' et '10' signifie 'droite' ? Quel numéro décrit le mieux votre position ?",ebs_509_volume_B.xlsx
T28,SD2.1 Which of the following best corresponds to your own current situation?,SD2.1 Laquelle des propositions suivantes correspond le mieux à votre situation actuelle ?,ebs_509_volume_B.xlsx
T29,SD2.2 Which of the following best corresponds to your own current situation?,SD2.2 Laquelle des propositions suivantes correspond le mieux à votre situation actuelle ?,ebs_509_volume_B.xlsx
T30,SD3a How old were you when you stopped full-time education?,SD3a A quel âge avez-vous arrêté vos études à temps complet ?,ebs_509_volume_B.xlsx
T31,SD3b What is the highest level of education you completed?,SD3b Quel est le niveau d'études le plus élevé que vous avez atteint ?,ebs_509_volume_B.xlsx
T32,SD4 Gender,SD4 Genre,ebs_509_volume_B.xlsx
T33,SD5.1 How old are you?,SD5.1 Quel est votre âge ?,ebs_509_volume_B.xlsx
T34,SD5.2 How old are you?,SD5.2 Quel est votre âge ?,ebs_509_volume_B.xlsx
T35,SD6.1 What is your current occupation?,SD6.1 Quelle est votre profession actuelle ?,ebs_509_volume_B.xlsx
T36,SD6.2 What is your current occupation?,SD6.2 Quelle est votre profession actuelle ?,ebs_509_volume_B.xlsx
T37,C14. Socio-professional category,C14. Catégorie socioprofessionnelle,ebs_509_volume_B.xlsx
T38,SD6b.1 Did you do any paid work in the past? What was your last occupation?,SD6b.1 Exerciez-vous une activité professionnelle rémunérée auparavant ? Laquelle en dernier lieu ?,ebs_509_volume_B.xlsx
T39,SD6b.2 Did you do any paid work in the past? What was your last occupation?,SD6b.2 Exerciez-vous une activité professionnelle rémunérée auparavant ? Laquelle en dernier lieu ?,ebs_509_volume_B.xlsx
T40,SD7 Would you say you live in a...?,SD7 Diriez-vous que vous vivez ... ? ,ebs_509_volume_B.xlsx
T41,"SD8a Could you tell me how many people aged 15 years or more live in your household, yourself included?","SD8a Pouvez-vous me dire combien de personnes âgées de 15 ans et plus vivent dans votre foyer, y compris vous-même ?",ebs_509_volume_B.xlsx
T42,SD8b Could you tell me how many children less than 10 years old live in your household?,SD8b Pouvez-vous me dire combien d'enfants de moins de 10 ans vivent dans votre foyer ?,ebs_509_volume_B.xlsx
T43,SD8c Could you tell me how many children aged 10 to 14 years old live in your household?,SD8c Pouvez-vous me dire combien d'enfants de 10 à 14 ans vivent dans votre foyer ?,ebs_509_volume_B.xlsx
T44,SD8R Household composition,SD8R Composition du ménage,ebs_509_volume_B.xlsx
T45,SD8 One-person households composition,SD8 Compostion des ménages d'une personne,ebs_509_volume_B.xlsx
