sheet_id,question_en,question_fr,file_name,question_clean
QD5_1,"QD5.1. Have you ever heard, read or seen anything about the following EU legislation?:-The Charter of Fundamental Rights of the EU","QD5.1. Avez-vous déjà entendu, lu ou vu quelque chose à propos de chacune des législations européennes suivantes ?:-La Charte des droits fondamentaux de l’UE","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Have you ever come across information about the Charter of Fundamental Rights of the EU?
QD5_2,"QD5.2. Have you ever heard, read or seen anything about the following EU legislation?:-Work life balance for parents and carers, including the right to paternity leave","QD5.2. Avez-vous déjà entendu, lu ou vu quelque chose à propos de chacune des législations européennes suivantes ?:-L’équilibre entre vie professionnelle et vie privée pour les parents et les aidants, y compris l’instauration du congé de paternité","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Have you ever encountered information about the EU legislation on work-life balance for parents and carers, including paternity leave?"
QD5_3,"QD5.3. Have you ever heard, read or seen anything about the following EU legislation?:-Equal treatment in employment and occupation regardless of the religion or belief, disability, age or sexual orientation","QD5.3. Avez-vous déjà entendu, lu ou vu quelque chose à propos de chacune des législations européennes suivantes ?:-L’égalité de traitement en matière d’emploi et de travail, indépendamment de la religion ou des convictions, du handicap, de l’âge ou de l’orientation sexuelle","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Have you ever encountered information about EU legislation on equal treatment in employment and occupation, regardless of religion or belief, disability, age, or sexual orientation?"
QD5_4,"QD5.4. Have you ever heard, read or seen anything about the following EU legislation?:-Racial equality establishing a framework for combatting discrimination in the Member States","QD5.4. Avez-vous déjà entendu, lu ou vu quelque chose à propos de chacune des législations européennes suivantes ?:-L’égalité raciale instaurant un cadre pour la lutte contre la discrimination dans les États membres","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Have you ever encountered information about the EU legislation on racial equality and combating discrimination in Member States?
QD5_5,"QD5.5. Have you ever heard, read or seen anything about the following EU legislation?:-Victims' rights, establishing minimum standards for the rights, support and protection of victims of crime","QD5.5. Avez-vous déjà entendu, lu ou vu quelque chose à propos de chacune des législations européennes suivantes ?:-Les droits des victimes, établissant des normes minimales sur les droits, le soutien et la protection des victimes de la criminalité","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Have you ever encountered information about EU legislation regarding victims' rights and minimum standards?
QD5_6,"QD5.6. Have you ever heard, read or seen anything about the following EU legislation?:-GDPR, which provides a set of rules across the EU to help individuals control the collection and processing of their personal information","QD5.6. Avez-vous déjà entendu, lu ou vu quelque chose à propos de chacune des législations européennes suivantes ?:-Le règlement général sur la protection des données (RGPD), qui prévoit un ensemble de règles dans toute l’UE pour aider les personnes à contrôler la collecte et le traitement de leurs données personnelles","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Have you ever encountered any information about the General Data Protection Regulation (GDPR)?
QD5_7,"QD5.7. Have you ever heard, read or seen anything about the following EU legislation?:-Rights of EU citizens and their families to reside freely anywhere within the EU","QD5.7. Avez-vous déjà entendu, lu ou vu quelque chose à propos de chacune des législations européennes suivantes ?:-Le droit des citoyens de l’UE et de leur famille de séjourner librement n’importe où dans l’UE","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Have you ever come across information about the EU legislation regarding the rights of EU citizens and their families to reside freely anywhere within the EU?
QD5_8,"QD5.8. Have you ever heard, read or seen anything about the following EU legislation?:-The decision that makes certain forms and expressions of racism and xenophobia punishable by criminal penalties","QD5.8. Avez-vous déjà entendu, lu ou vu quelque chose à propos de chacune des législations européennes suivantes ?:-La décision qui rend certaines formes et expressions de racisme et de xénophobie passibles de sanctions pénales","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Have you ever encountered information about the EU legislation that penalizes specific forms of racism and xenophobia?
QD7_1,"QD7.1. Have you ever heard, read or seen anything about the following awareness-raising events?:-Europride, a pan-European event dedicated to LGBTQI+ pride, hosted by a different European city each year","QD7.1. Avez-vous déjà entendu, lu ou vu quelque chose à propos des événements de sensibilisation suivants ?:-L’Europride, un événement paneuropéen consacré à la fierté LGBTQI+, organisé chaque année dans une ville européenne différente","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Have you ever come across Europride, an annual LGBTQI+ pride event held in various European cities?"
QD7_2,"QD7.2. Have you ever heard, read or seen anything about the following awareness-raising events?:-EU Roma week during which a series of events is devoted to promoting the integration of Roma people","QD7.2. Avez-vous déjà entendu, lu ou vu quelque chose à propos des événements de sensibilisation suivants ?:-La Semaine européenne des Roms au cours de laquelle une série d’événements est consacrée à la promotion de l’intégration des Roms","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Have you ever come across any information about the EU Roma Week, focused on promoting the integration of Roma people?"
QD7_3,"QD7.3. Have you ever heard, read or seen anything about the following awareness-raising events?:-The Access City Award, which celebrates cities that allow persons with disabilities and elderly people easier access in the urban environment","QD7.3. Avez-vous déjà entendu, lu ou vu quelque chose à propos des événements de sensibilisation suivants ?:-Le Prix des villes les plus accessibles qui récompense les villes permettant aux personnes en situation de handicap et aux personnes âgées un accès plus facile à l’environnement urbain","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Have you ever come across information about the Access City Award, promoting accessible cities for people with disabilities and the elderly?"
QD7_4,"QD7.4. Have you ever heard, read or seen anything about the following awareness-raising events?:-Equal Pay Day, a symbolic day to raise awareness of the fact that female workers in Europe still earn less on average than their male colleagues","QD7.4. Avez-vous déjà entendu, lu ou vu quelque chose à propos des événements de sensibilisation suivants ?:-La Journée de l’égalité salariale, une journée symbolique pour sensibiliser au fait que les femmes actives en Europe gagnent encore en moyenne moins que leurs collègues masculins","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Have you ever come across Equal Pay Day, a day aimed at raising awareness about the gender pay gap in Europe?"
QD8_1,"QD8.1. Have you ever heard, read or seen anything about the following initiatives and tools?:-The Code of conduct for countering illegal hate speech on online social networks","QD8.1. Avez-vous déjà entendu, lu ou vu quelque chose à propos des initiatives et outils suivants ?:-Le Code de conduite pour lutter contre les discours de haine illégaux sur les réseaux sociaux en ligne","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Have you ever come across the Code of conduct for countering illegal hate speech on online social networks?
QD8_2,"QD8.2. Have you ever heard, read or seen anything about the following initiatives and tools?:-The European Disability Card, which ensures equal access to services within the EU for people with disabilities ","QD8.2. Avez-vous déjà entendu, lu ou vu quelque chose à propos des initiatives et outils suivants ?:-La Carte européenne d’invalidité, qui garantit aux personnes handicapées l’égalité d’accès aux services au sein de l’UE","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Have you ever encountered information about the European Disability Card, providing equal access to services within the EU for individuals with disabilities?"
QD8_3,"QD8.3. Have you ever heard, read or seen anything about the following initiatives and tools?:-The European e-Justice portal, which offers a range of services in the area of justice","QD8.3. Avez-vous déjà entendu, lu ou vu quelque chose à propos des initiatives et outils suivants ?:-Le portail européen e-Justice, qui offre une gamme de services dans le domaine de la justice","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Have you ever encountered the European e-Justice portal, offering services in the justice area?"
QD8_4,"QD8.4. Have you ever heard, read or seen anything about the following initiatives and tools?:-The EU Justice Scoreboard, which provides data on the independence, quality, and efficiency of national justice systems","QD8.4. Avez-vous déjà entendu, lu ou vu quelque chose à propos des initiatives et outils suivants ?:-Le tableau de bord de la justice dans l’UE, qui fournit des données sur l’indépendance, la qualité et l’efficacité des systèmes judiciaires nationaux","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Have you ever come across information about the EU Justice Scoreboard, which provides data on national justice system independence, quality, and efficiency?"
QD8_5,"QD8.5. Have you ever heard, read or seen anything about the following initiatives and tools?:-The European Citizens' Initiative, which allows one million citizens to directly call on the European Commission to consider an initiative of interest to them","QD8.5. Avez-vous déjà entendu, lu ou vu quelque chose à propos des initiatives et outils suivants ?:-L’initiative citoyenne européenne, qui permet à un million de citoyens de saisir directement la Commission européenne au sujet d’une initiative qui les intéresse","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Have you ever come across the European Citizens' Initiative?
QD9,"QD9. Have you ever heard, read or seen anything about funds available under the Citizens, Equality, Rights and Values programme before this interview?","QD9. Avez-vous déjà entendu, lu ou vu quelque chose à propos des fonds accordés au titre du programme « Citoyens, Égalité, Droits et Valeurs» avant cet entretien ?","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Have you previously encountered information about the Citizens, Equality, Rights and Values program before this interview?"
QD10,"QD10. Have you ever heard, read or seen anything about the funds available under the Justice programme before this interview?","QD10. Avez-vous déjà entendu, lu ou vu quelque chose à propos des fonds accordés au titre du programme « Justice » avant cet entretien ?","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Have you ever been informed about the Justice program's available funds prior to this interview?
D11,D11. How old are you?,D11. Quel est votre âge ?,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is your age?
D11R,D11R. How old are you?,D11R. Quel est votre âge ?,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is your age?
D7,D7. Which of the following best corresponds to your own current situation? ,D7. Laquelle des propositions suivantes correspond le mieux à votre situation actuelle ?  ,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is your current situation in relation to the following options?
D7R,D7R. Marital status,D7R. Situation familiale,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is your current marital status?
D8,D8. How old were you when you stopped full-time education?,D8. À quel âge avez-vous arrêté vos études à temps complet ?,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What was your age when you completed full-time education?
D8c,D8c. What is the highest level of education you completed?,D8c. Quel est le niveau d’études le plus élevé que vous avez atteint ?,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is your highest level of education achieved?
D10,D10. How would you describe yourself?,D10. Comment vous définiriez-vous?,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is your self-description?
D15a,D15a. What is your current occupation?,D15a. Quelle est votre profession actuelle ?,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is your current job?
D15a_2,D15a.2. Socio-professional category,D15a.2. Catégorie socioprofessionnelle,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is your socio-professional category?
C14,C14. Socio-professional category,C14. Catégorie socioprofessionnelle,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is your socio-professional category?
D15b,D15b. Did you do any paid work in the past? What was your last occupation?,D15b. Exerciez-vous une activité professionnelle rémunérée auparavant ? Laquelle en dernier lieu ?,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Have you ever done paid work before? If yes, what was your most recent job title?"
D15b_2,D15b.2. Previous socio-professional category,D15b.2. Catégorie socioprofessionnelle précédente,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What was your previous occupation or profession?
D25,D25. Would you say you live in a...?,D25. Diriez-vous que vous vivez … ?,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Do you consider yourself living in...? (This question is asking about your residence)
D40a,"D40a. How many people aged 15 years or more live in your household, yourself included? ","D40a. Combien de personnes âgées de 15 ans et plus vivent dans votre foyer, y compris vous-même ?","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","How many people aged 15 and over, including you, reside in your household?"
D40b,D40b. How many children less than 10 years old live in your household? ,D40b. Combien d'enfants de moins de 10 ans vivent dans votre foyer ?  ,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",How many children under 10 live in your household?
D40c,D40c. How many children aged 10 to 14 years old live in your household? ,D40c. Combien d'enfants de 10 à 14 ans vivent dans votre foyer ?  ,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",How many children aged 10 to 14 reside in your household?
D40,D40. Household composition,D40. Composition du ménage,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is the composition of your household?
D40R,D40R. One-person households composition,D40R. Compostion des ménages d'une personne,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is the composition of one-person households?
D60,"D60. During the last twelve months, would you say you had difficulties to pay your bills at the end of the month…?","D60. Sur ces douze derniers mois, diriez-vous que vous avez eu des difficultés à payer toutes vos factures à la fin du mois ... ?","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Have you faced difficulties paying your bills at the end of the month during the past 12 months?
D62_1,"D62.1. Could you tell if …? :-You use the Internet at home, in your home","D62.1. Pouvez-vous dire si… ?  :-Vous utilisez Internet chez vous, à votre domicile","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Do you use the internet at home?
D62_2,D62.2. Could you tell if …? :-You use the Internet on your place of work,D62.2. Pouvez-vous dire si… ?  :-Vous utilisez Internet sur votre lieu de travail,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Do you use the internet at your workplace?
D62_3,"D62.3. Could you tell if …? :-You use the Internet on your mobile device (laptop, smartphone, tablet, etc.)","D62.3. Pouvez-vous dire si… ?  :-Vous utilisez Internet sur votre appareil mobile (ordinateur portable, smartphone, tablette, etc.)","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Do you use the Internet on your mobile device (laptop, smartphone, tablet, etc.)?"
D62_4,"D62.4. Could you tell if …? :-You use the Internet somewhere else (school, university, cyber-café, etc.)","D62.4. Pouvez-vous dire si… ?  :-Vous utilisez Internet ailleurs (école, université, cyber-cafés, etc.)","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Do you use the Internet elsewhere (e.g., school, university, cyber-cafe, etc.)?"
D62R,D62R. Use of the Internet,D62R. Utilisation Internet,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Do you use the internet?
D63,D63. Do you see yourself and your household belonging to …?,"D63. Vous considérez-vous, vous et votre foyer, comme appartenant à … ?","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Which category do you and your household belong to?
D70,"D70. On the whole, are you very satisfied, fairly satisfied, not very satisfied or not at all satisfied with the life you lead?","D70. D'une façon générale, êtes-vous très satisfait(e), plutôt satisfait(e), plutôt pas satisfait(e) ou pas du tout satisfait(e) de la vie que vous menez ?","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","How satisfied are you overall with your life? (Very Satisfied, Fairly Satisfied, Not Very Satisfied, Not At All Satisfied)"
D70a,"D70a. On the whole, are you very satisfied, fairly satisfied, not very satisfied or not at all satisfied with your daily life?","D70a. Dans l'ensemble, êtes-vous très satisfait(e), plutôt satisfait(e), pas très satisfait(e) ou pas du tout satisfait(e) de votre vie quotidienne ?","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","How satisfied are you with your daily life (very satisfied, fairly satisfied, not very satisfied, not at all satisfied)?"
D1,"D1. In political matters people talk of ""the left"" and ""the right"". How would you place your views on this scale?","D1. A propos de politique, les gens parlent de « la gauche » et de « la droite ». Quel numéro décrit le mieux votre position ?","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Where do you place your political views on the left-right spectrum?
D1_2,D1.2. Left-right political scale,D1.2. Echelle politique gauche-droite,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is your position on the left-right political spectrum?
D1_3,D1.3. Left-right political scale,D1.3. Echelle politique gauche-droite,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is your position on the left-right political spectrum?
D71_1,"D71.1. When you get together with friends or relatives, would you say you discuss frequently, occasionally or never about...?  :-National political matters","D71.1. Quand vous vous retrouvez avec des amis ou des proches, diriez-vous que vous discutez fréquemment, occasionnellement ou jamais à propos … ?  :-De sujets de politique nationale","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Do you frequently, occasionally, or never discuss national political matters when gathering with friends or family?"
D71_2,"D71.2. When you get together with friends or relatives, would you say you discuss frequently, occasionally or never about...?  :-European political matters","D71.2. Quand vous vous retrouvez avec des amis ou des proches, diriez-vous que vous discutez fréquemment, occasionnellement ou jamais à propos … ?  :-De sujets de politique européenne","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Do you frequently, occasionally, or never discuss European political matters when gathering with friends or family?"
D71_3,"D71.3. When you get together with friends or relatives, would you say you discuss frequently, occasionally or never about...?  :-Local political matters","D71.3. Quand vous vous retrouvez avec des amis ou des proches, diriez-vous que vous discutez fréquemment, occasionnellement ou jamais à propos … ?  :-De sujets de politique locale","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Do you frequently, occasionally, or never discuss local politics when gathering with friends or family?"
C2,C2. Political interest index,C2. Indice d'intérêt pour la politique,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",What is your level of political interest?
D78,"D78. In general, does the EU conjure up for you a very positive, fairly positive, neutral, fairly negative or very negative image?","D78. En général, l'Union européenne évoque-t-elle pour vous une image très positive, assez positive, neutre, assez négative ou très négative ?","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Does the EU generally have a very positive, fairly positive, neutral, fairly negative, or very negative image for you?"
D73_1,"D73.1. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…?  :- (OUR COUNTRY)","D73.1. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ?  :-En (NOTRE PAYS)","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Are things generally going in the right direction or in the wrong direction in our country?
D73_2,"D73.2. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…?  :-The European Union","D73.2. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ?  :-Dans l'Union européenne","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Are things going in the right direction or in the wrong direction for the European Union at the present time?
D73_3,"D73.3. At the present time, would you say that, in general, things are going in the right direction or in the wrong direction, in…?  :-The USA","D73.3. En ce moment, diriez-vous que, d'une manière générale, les choses vont dans la bonne direction ou dans la mauvaise direction… ?  :-Aux Etats-Unis","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Are things going in the right direction or in the wrong direction in the USA, generally speaking?"
SD18a,"SD18a. On the whole, are you very satisfied, fairly satisfied, not very satisfied or not at all satisfied with the way democracy works in (OUR COUNTRY)?   ","SD18a. Dans l'ensemble, êtes-vous très satisfait(e), plutôt satisfait(e), plutôt pas satisfait(e) ou pas du tout satisfait(e) du fonctionnement de la démocratie en (NOTRE PAYS) ?   ","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","How satisfied are you with the way democracy works in our country? (Very Satisfied, Fairly Satisfied, Not Very Satisfied, Not At All Satisfied)"
SD18b,SD18b. And how about the way democracy works in the EU?   ,SD18b. Et du fonctionnement de la démocratie dans l'Union européenne ?   ,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",How do you feel about the functioning of democracy in the EU?
SD19,SD19. To what extent do you agree or disagree with each of the following statements?,SD19. Dans quelle mesure êtes-vous d’accord ou pas d’accord avec chacune des affirmations suivantes ?,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Do you agree or disagree with each statement regarding the following topics?

1. The European Union should have a common migration policy
2. Climate change is a serious threat to humanity
3. The government should invest more in renewable energy sources
4. The use of plastic bags should be banned in supermarkets
5. The minimum wage should be increased for low-income workers
6. The government should provide free education up to university level
7. The legalization of marijuana for medical purposes is beneficial
8. The government should invest more in public transportation infrastructure
9. The use of genetically modified organisms (GMOs) in food production should be allowed
10. The government should take stronger measures to combat income inequality"
D72_1,D72.1. To what extent do you agree or disagree with each of the following statements.   :-My voice counts in the EU,D72.1. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?   :-Ma voix compte dans l'Union européenne,"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Does my voice count in the EU? (Agree/Disagree)
D72_2,D72.2. To what extent do you agree or disagree with each of the following statements.   :-My voice counts in (OUR COUNTRY),D72.2. Dans quelle mesure êtes-vous d'accord ou pas d'accord avec chacune des affirmations suivantes ?   :-Ma voix compte en (NOTRE PAYS),"Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx",Does your voice count in our country for each of the following statements?
SD20,"SD20. Generally speaking, do you think that the life of those in the EU who are children today will be easier, more difficult or about the same as the life of those from your own generation?","SD20. En général, pensez-vous que la vie de ceux qui sont enfants aujourd'hui dans l'Union européenne sera plus facile, plus difficile ou à peu près la même que pour ceux de votre génération ?","Lien_vers_Justice,_droits_et_valeurs_SP552_volume_BP.xlsx","Will the lives of EU children today be easier, more difficult, or similar to the lives of people your age?"
DX4,DX4 Are you currently in education or training? This can be full-time or part-time. | Base: All,,Lien_vers_fl_513_volume_B.xlsx,"Are you currently in education or training, either full-time or part-time? (All respondents)"
DX4a,DX4a What type of education or training are you in? | Base:  IF DX4=1 or 2,,Lien_vers_fl_513_volume_B.xlsx,"What is your current level of education or training? (Options: Primary, Secondary, Vocational/Technical, Tertiary)"
DX4b,DX4b What is the highest level of education or training that you have completed? | Base: IF DX4=3 or 998,,Lien_vers_fl_513_volume_B.xlsx,"What is your highest level of education or training completed? (Excluding ""Not stated"" and ""Unknown"")"
DX5,"DX5 Are you currently working? This can be full-time or part-time, including alongside education or training | Base: All",,Lien_vers_fl_513_volume_B.xlsx,"Are you currently employed, either full-time, part-time, or as a combination with education/training? (All respondents)"
DX5a,DX5a Which of the following best describes your current job situation? | Base: IF DX5 = 1 or 2,,Lien_vers_fl_513_volume_B.xlsx,"What is your current job situation (employed, unemployed, not in labor force)?"
DX5b,DX5b Which of the following best describes your current situation? | Base: IF DX4 = (3 or 998) AND DX5=(3 or 998),,Lien_vers_fl_513_volume_B.xlsx,"What is your current situation, from the given options? (Applicable only if DX4 equals 3 or 998 and DX5 equals 3 or 998)"
DX1,DX1 Which of the following best describes your current household situation? | Base: All,,Lien_vers_fl_513_volume_B.xlsx,What is the current situation of your household? (Multiple options available)
Q1,"Q1 Some say that there are two types of companies: those that have maximising profit for their owners and shareholders as their ultimate goal and those that always put people and the planet before profit. In your view, which of these goals should a company strive for? | Base: All",,Lien_vers_fl_513_volume_B.xlsx,Which goal should a company prioritize: maximizing profit or putting people and the planet first?
Q2_1,"Q2_1 If you were to select a potential job, how important would it be for you that: The company has social goals | Base: All",,Lien_vers_fl_513_volume_B.xlsx,How important is it for you that a potential job's company has social goals? (All)
Q2_2,"Q2_2 If you were to select a potential job, how important would it be for you that: The company has environmental goals | Base: All",,Lien_vers_fl_513_volume_B.xlsx,How important is it for you that a potential job's company has environmental goals? (All)
Q2_3,"Q2_3 If you were to select a potential job, how important would it be for you that: The company is financially stable | Base: All",,Lien_vers_fl_513_volume_B.xlsx,How important would financial stability of the company be when choosing a potential job? (Base: All)
Q2_4,"Q2_4 If you were to select a potential job, how important would it be for you that: The company supports your career development | Base: All",,Lien_vers_fl_513_volume_B.xlsx,How important is it for you that a potential job offers support for your career development? (All respondents)
Q2_5,"Q2_5 If you were to select a potential job, how important would it be for you that: The company offers a good salary and benefits | Base: All",,Lien_vers_fl_513_volume_B.xlsx,How important is it for you that a potential job offers a good salary and benefits? (All)
Q2_6,"Q2_6 If you were to select a potential job, how important would it be for you that: The company respects work-life balance | Base: All",,Lien_vers_fl_513_volume_B.xlsx,How important is it for you that a potential job offers work-life balance? (All respondents)
Q2_7,"Q2_7 If you were to select a potential job, how important would it be for you that: The company involves employees in the decision-making in a participatory way | Base: All",,Lien_vers_fl_513_volume_B.xlsx,How important is employee participation in decision-making for you when choosing a potential job? (All respondents)
Q3,"Q3 If you could choose between different kinds of jobs, would you prefer to be… ? | Base: All",,Lien_vers_fl_513_volume_B.xlsx,"Preferring different job types, what kind would you choose? (All options)"
Q4a,Q4a Why would you prefer to be an employee rather than self-employed? You can select up to three answes. [MULTIPLE ANSWERS] | Base: IF Q3 = 1,,Lien_vers_fl_513_volume_B.xlsx,"Prefer reasons for choosing employment over self-employment (select up to three options):

1. Job security
2. Regular income
3. Less financial risk
4. Easier access to benefits
5. Supervision and guidance
6. Shared responsibilities
7. Other (please specify)"
Q4b,Q4b Why would you prefer to be self-employed rather than an employee? You can select up to three answers. [MULTIPLE ANSWERS] | Base: IF Q3 = 2,,Lien_vers_fl_513_volume_B.xlsx,What are your reasons for choosing self-employment over employment? (You can choose up to three options.)
Q5_1,"Q5_1 How familiar, if at all, are you with…? Entrepreneurship | Base: All",,Lien_vers_fl_513_volume_B.xlsx,Are you familiar with entrepreneurship? (All respondents)
Q5_2,"Q5_2 How familiar, if at all, are you with…? Social entrepreneurship | Base: All",,Lien_vers_fl_513_volume_B.xlsx,Are you familiar with social entrepreneurship? (All)
Q6,Q6 How did you first become aware of social entrepreneurship? [MULTIPLE ANSWERS] | Base: IF Q5_2 = 1 or 2 or 3,,Lien_vers_fl_513_volume_B.xlsx,How did you learn about social entrepreneurship? (Multiple options possible)
Q7,"Q7 In your view, how interested are people of your age (15-30 years old) in starting their own business? | Base: All",,Lien_vers_fl_513_volume_B.xlsx,How interested are 15-30 year-olds in starting their own business? (Base: All)
Q8,Q8 Which of the following reasons do you think drive young people (15-30 years old) to start their own business? You can select up to three answers. [MULTIPLE ANSWERS] | Base: All,,Lien_vers_fl_513_volume_B.xlsx,What drives young people (aged 15-30) to start their own businesses? You can choose up to three options.
Q9,"Q9 Which of the following reasons, do you think stop young people (15-30 years old) from becoming entrepreneurs? You can select up to three answers. [MULTIPLE ANSWERS] | Base: All",,Lien_vers_fl_513_volume_B.xlsx,What are the top three reasons that prevent young people (aged 15-30) from starting their own businesses?
Q10,Q10 Would you consider setting up your own business and working for yourself? | Base: All,,Lien_vers_fl_513_volume_B.xlsx,Do you think about starting your own business and working for yourself? (All respondents)
Q11,"Q11 If you were to set up your own business, which of the following goals would be most important to you? You can select up to three answers. [MULTIPLE ANSWERS] | Base: All",,Lien_vers_fl_513_volume_B.xlsx,What are the top 3 goals you'd prioritize if starting your own business? (Select up to three options)
Q12,"Q12 If you were to set up your own business, in which of the following sectors would you be most likely to set it up? | Base: All",,Lien_vers_fl_513_volume_B.xlsx,What sector would you most likely choose if starting your own business? (All options)
Q13,"Q13 If you were to set up your own business, where would you seek the initial funding? You can select up to three answers. [MULTIPLE ANSWERS] | Base: All",,Lien_vers_fl_513_volume_B.xlsx,Where would you seek initial funding if starting your own business? (You can choose up to three options.)
Q14,"Q14 If you were to set up your own business, which of the following options, if any, would you seek for entrepreneurship training? You can select up to three answers. [MULTIPLE ANSWERS] | Base: All",,Lien_vers_fl_513_volume_B.xlsx,"Which types of entrepreneurship training, if any, would you consider seeking if you were to start your own business? (You can choose up to three options.)"
Q15,"Q15 If you were to set up your own business, what type of support would be the most useful? You can select up to three answers. [MULTIPLE ANSWERS] | Base: All",,Lien_vers_fl_513_volume_B.xlsx,What type of support would be most helpful if you were starting your own business? You can choose up to three options.
Q16_1,Q16_1 How much effort do you feel the European Union is putting into…? …decreasing youth unemployment | Base: All,,Lien_vers_fl_513_volume_B.xlsx,How much effort does the European Union put into decreasing youth unemployment? (All respondents)
Q16_2,Q16_2 How much effort do you feel the European Union is putting into…? … supporting young people who want to start their own business | Base: All,,Lien_vers_fl_513_volume_B.xlsx,Are you satisfied with the European Union's support for young people wanting to start their own business?
